,A,B,C,D,E,F,G,H,J,K
8.0,11756,8972,8988,8972,9540,12004,9250,9086,9274,9820
20.0,12163,9300,9317,9300,9892,12430,9643,9403,9620,10238
33.0,12609,9651,9668,9651,10260,12701,10120,9746,13128,12688
