,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,16775032,19597,856
18.0/F中層A,18.0,中層,A,17276648,20183,856
28.0/F高層A,28.0,高層,A,17806512,20802,856
8.0/F低層B,8.0,低層,B,18835596,19539,964
18.0/F中層B,18.0,中層,B,19422672,20148,964
28.0/F高層B,28.0,高層,B,19007188,19717,964
8.0/F低層C,8.0,低層,C,13548990,18434,735
18.0/F中層C,18.0,中層,C,14052465,19119,735
28.0/F高層C,28.0,高層,C,14308980,19468,735
8.0/F低層D,8.0,低層,D,7348855,20701,355
18.0/F中層D,18.0,中層,D,7634275,21505,355
28.0/F高層D,28.0,高層,D,8091515,22793,355
8.0/F低層E,8.0,低層,E,11711232,17664,663
18.0/F中層E,18.0,中層,E,12064611,18197,663
28.0/F高層E,28.0,高層,E,12439869,18763,663
