,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
18.0/F低層A,18.0,低層,A,10909728,14823,736,433,3,NTKO
38.0/F中層A,38.0,中層,A,11827110,14990,789,433,3,NTKO
59.0/F高層A,59.0,高層,A,11518185,15671,735,433,3,NTKO
18.0/F低層B,18.0,低層,B,6017406,16441,366,433,3,NTKO
38.0/F中層B,38.0,中層,B,6247620,17070,366,433,3,NTKO
59.0/F高層B,59.0,高層,B,11111200,14620,760,433,3,NTKO
18.0/F低層C,18.0,低層,C,7400800,15950,464,433,3,NTKO
38.0/F中層C,38.0,中層,C,7836496,16889,464,433,3,NTKO
59.0/F高層C,59.0,高層,C,9119512,16402,556,433,3,NTKO
18.0/F低層D,18.0,低層,D,7985472,15124,528,433,3,NTKO
38.0/F中層D,38.0,中層,D,8391504,15893,528,433,3,NTKO
59.0/F高層D,59.0,高層,D,11785694,15326,769,433,3,NTKO
18.0/F低層E,18.0,低層,E,9911330,13862,715,417,3,NTKO
38.0/F中層E,38.0,中層,E,10422555,14577,715,417,3,NTKO
59.0/F高層E,59.0,高層,E,10605595,14833,715,417,3,NTKO
