,A,B,C,D,E,F,G,H
8.0,7847555,7102017,6313888,7144716,7136260,6635447,7239045,7864585
20.0,7870480,6852602,6412294,7396584,7406852,6724907,7454203,8059120
33.0,8237280,7076308,6697948,7682880,7426784,6658714,7664560,8339460
