,A,B,C,D,E,F,G,H
12.0,16737,16187,14837,16283,16603,14754,16022,16357
29.0,17305,17007,15283,17336,16899,15499,16595,17334
48.0,18283,18306,16147,18746,17874,16907,17952,18395
