,A,B,C,D,E,F,G,H,J,K
8.0,5673728,5696224,5601504,5696224,4501364,4882108,5532832,5767264,4885012,4564290
20.0,5931248,5910528,5793904,5910528,4800478,5094584,5892768,6006432,5104264,4789703
33.0,6148512,6321376,6321376,6321376,4984084,5390308,6193504,6391824,5414992,5006927
