,10,13,20,21,23,4,5,6,9
9.0,2253234,2733220,2739100,2733220,2282190,2743020,2749390,2282190,1983486
18.0,2322576,2814070,2819950,2814070,2351532,2822400,2830730,2351532,2029968
29.0,2123694,2911090,2918440,2911090,2102739,2918440,2926280,2102739,2081784
