,A,B,C,D,E,F,G,H,J,K
8.0,4310000,4642528,5413248,5441072,4629944,4291898,5438704,5452320,5414432,5367664
20.0,4561704,5023436,5637024,5903424,4836128,4609545,5699776,5679056,5698000,5634656
33.0,4630233,5044248,5902240,6151472,4991008,4652214,6028928,6049056,5805744,5828240
