,1,10,2,3,4,5,6,7,8
8.0,3382435,4364966,4972305,3449402,4323416,5023118,3449402,4972305,3449402
19.0,3463437,4480198,5092920,3522384,4433108,5171590,3522384,5092920,3522384
29.0,3537622,4583242,5199990,3588148,4530612,4645844,3588148,5199990,3588148
