,1,10,2,3,4,5,6,7,8,9
7.0,5245481,6708940,7486500,5118765,6708940,6708940,5263125,7427252,5659714,6429170
18.0,5255105,6898408,7708036,5455605,6898408,6898408,5439164,7632688,5836956,6434710
30.0,5496507,7067932,7914760,5634451,7067932,7067932,5618010,7813008,6018609,6691766
