,A,B,C,D,E,F,G,H,J,K
4.0,12228984,7994480,7973056,12101355,7997685,7907256,12745473,11133519,8268708,12324186
10.0,13149126,8086000,8182328,13825938,7982535,7970940,12822615,12360270,9237162,13947066
17.0,13134680,8256808,8348088,13415241,8022430,8082648,13160784,12436797,9006920,14758480
