,A,B,C,D,E,F,G,H,J,K
8.0,11246,12058,12058,11151,11250,10576,12453,11717,9851,11277
20.0,11936,11288,12425,11529,11940,11047,12865,12095,10317,11934
33.0,11356,11638,11614,11335,11359,11466,12626,11745,11128,11520
