,A,B,C,D,E,F,G,H,J,K
7.0,11888,12152,14300,12152,11579,11796,12501,12706,12501,12011
20.0,12280,12518,14828,12518,12345,12271,13055,13271,12512,12515
32.0,12429,12930,14671,12930,12387,12423,13419,13657,13652,12938
