,A,B,C,D,E,F,G,H,J,K
7.0,11100,11833,11171,11833,11328,11309,12188,12599,12339,11342
20.0,11127,11548,11634,11548,11431,11362,12222,12606,12192,11137
33.0,11802,12893,11949,12138,12049,11992,12764,13891,12693,11841
