,A,B,C,D,E,F,G,H,J,K
9.0,10442,12091,13083,11600,12008,11998,12759,13326,12643,11616
20.0,10804,12486,13360,12091,12409,12398,13189,13329,13055,12038
32.0,11176,12906,13807,12563,12820,12812,13579,13775,13493,12479
