,A,B,C,D,E,F,G,H
10.0,13314,12813,13389,13982,14508,14873,13599,13104
24.0,13349,14390,13548,14859,14979,15371,14275,14102
39.0,13857,15022,15047,16083,15193,15637,15343,14603
