,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,5949660,5374743,5374743,4890347,4872560,4195337,4195337,5619776,5374743,5374743,4928616,5010005,4195337,4195337,5813354,5738418
20.0,6082002,5638068,5669834,5018835,5010275,4256109,4287133,6002712,5638068,5669834,5077685,5127975,4287133,4256109,5929634,5861547
33.0,6267090,5842839,5818230,5318550,5246470,4447866,4447866,6378040,5818230,5818230,5345580,5383210,4447866,4447866,6137754,6057236
