,A,B,C,D,E,F,G,H,J,K
8.0,11008,11676,11588,11029,11730,11816,10774,11374,12324,11217
20.0,10832,11994,11695,10840,10894,11989,11832,11523,12535,10701
33.0,11156,12399,12087,11162,11206,12457,12022,11536,12263,11340
