,A,B,C,D,E,F,G,H
8.0,14480,17000,16843,14887,15292,17315,16623,14890
22.0,14965,17400,17024,14747,16216,17755,17311,15294
36.0,15573,17544,17439,15651,16823,17828,17989,15802
