,A,B,C,D,E,F,G,H
10.0,8866692,6956775,7264790,7255136,7120288,6775250,7202412,8912425
26.0,9220985,7159635,6912190,7278264,7352352,6917110,7457310,9095908
42.0,9378571,7469658,7535390,7070504,7326872,7240190,7486857,9406121
