,A,B,C,D,E,F,G,H,J,K
7.0,9833,9636,9189,9135,9495,9875,9671,9318,9301,9272
20.0,10228,10058,9570,9356,9865,10321,8631,9703,9657,9579
33.0,10651,10502,9950,9700,10625,10758,10197,10068,10256,10129
