,A,B,C,D,E,F,G,H
11.0,5892627,7726632,6845168,5552222,5638142,6750040,7227858,6465168
24.0,6229563,8234136,7161418,5907716,5815710,7217078,7577640,6342987
36.0,6274599,8496036,7481716,5934208,6072396,7480704,7832556,6440148
