,A,B,C,D,E,F,G,H,J,K
7.0,6471300,6366154,4814701,6366154,6604224,6593147,5667420,5430169,5737635,6612386
20.0,6487041,6212824,5014254,6212824,6664273,6624046,5683230,5433186,5669280,6492871
33.0,6880566,6936434,5150019,6530244,7024567,6991336,5935260,5987021,5902245,6903303
