,12,13,19,2,21,22,23,24,26,5,6,7
5.0,10959,10959,10882,10857,10994,11043,10959,10959,10882,10649,10743,10743
10.0,11120,11120,11042,11018,11155,11236,11120,11120,11042,10804,10902,10902
16.0,11280,11280,11201,11181,11318,11369,11280,11280,11201,10953,11058,11058
