,1,10,3,4,5,6,7,8,9
8.0,3858021,5006498,3858021,4967164,5001512,3858021,5692770,5094705,5001512
18.0,3977920,5180454,3977920,5132256,5151646,3977920,5865630,3960677,5151646
28.0,4082581,5302334,4082581,5234746,5296240,4082581,5981730,4065338,5296240
