,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,5427692,8402,646
19.0/F中層1,19.0,中層,1,6046560,9360,646
31.0/F高層1,31.0,高層,1,5828996,9194,634
7.0/F低層10,7.0,低層,10,5603123,9323,601
19.0/F中層10,19.0,中層,10,5784930,9690,597
31.0/F高層10,31.0,高層,10,5796846,9759,594
7.0/F低層11,7.0,低層,11,5424626,9026,601
19.0/F中層11,19.0,中層,11,5627322,9426,597
31.0/F高層11,31.0,高層,11,5469552,9208,594
7.0/F低層12,7.0,低層,12,4978204,9236,539
19.0/F中層12,19.0,中層,12,5147235,9621,535
31.0/F高層12,31.0,高層,12,5337695,9977,535
7.0/F低層13,7.0,低層,13,5137748,9532,539
19.0/F中層13,19.0,中層,13,5282590,9874,535
31.0/F高層13,31.0,高層,13,5345580,10086,530
7.0/F低層14,7.0,低層,14,4129521,9537,433
19.0/F中層14,19.0,中層,14,4219644,9836,429
31.0/F高層14,31.0,高層,14,4311120,10120,426
7.0/F低層15,7.0,低層,15,4152037,9589,433
19.0/F中層15,19.0,中層,15,4256538,9922,429
31.0/F高層15,31.0,高層,15,4345200,10200,426
7.0/F低層16,7.0,低層,16,5750046,8901,646
19.0/F中層16,19.0,中層,16,5757798,8913,646
31.0/F高層16,31.0,高層,16,5828996,9194,634
7.0/F低層2,7.0,低層,2,5146363,8563,601
19.0/F中層2,19.0,中層,2,5297778,8874,597
31.0/F高層2,31.0,高層,2,5518260,9290,594
7.0/F低層3,7.0,低層,3,5442849,9117,597
19.0/F中層3,19.0,中層,3,5328822,8926,597
31.0/F高層3,31.0,高層,3,5476680,9220,594
7.0/F低層4,7.0,低層,4,5041806,9354,539
19.0/F中層4,19.0,中層,4,5178800,9680,535
31.0/F高層4,31.0,高層,4,5300530,10001,530
7.0/F低層5,7.0,低層,5,5041806,9354,539
19.0/F中層5,19.0,中層,5,5207279,9661,539
31.0/F高層5,31.0,高層,5,5300530,10001,530
7.0/F低層6,7.0,低層,6,4117397,9509,433
19.0/F中層6,19.0,中層,6,4238204,9788,433
31.0/F高層6,31.0,高層,6,4323048,10148,426
7.0/F低層7,7.0,低層,7,4152037,9589,433
19.0/F中層7,19.0,中層,7,4256538,9922,429
31.0/F高層7,31.0,高層,7,4345200,10200,426
7.0/F低層8,7.0,低層,8,5761028,8918,646
19.0/F中層8,19.0,中層,8,5894750,9125,646
31.0/F高層8,31.0,高層,8,5799198,9147,634
7.0/F低層9,7.0,低層,9,5814646,9001,646
19.0/F中層9,19.0,中層,9,3978288,9209,432
31.0/F高層9,31.0,高層,9,5828362,9193,634
