,A,B,C,D,E,F,G,H
7.0,14751,15632,14957,15816,14380,15723,15492,14216
14.0,15354,16365,13353,15739,14797,16214,15861,15351
22.0,15837,17183,15957,16247,15547,16956,16610,15295
