,A,B,C,D,E,F,G,H
9.0,18038,17018,17337,17213,17073,16603,15035,18341
22.0,18585,18295,18655,18541,18257,22889,18993,18943
34.0,20084,19659,19880,19766,19465,20101,20314,20260
