,1,2,3,4,401,5,6,7,8
8.0,14687,14682,14667,14748,14687,14462,14682,14541,13911
15.0,15090,15083,15069,15181,15090,15183,15083,15196,14764
22.0,15782,15775,15884,16062,15782,15955,15775,15926,15376
