,A,B,C,D,E,F,G,H
8.0,5400975,5758072,5386608,5202120,5443680,5378857,5600552,5672835
14.0,5768745,5976452,5419971,5399130,5403420,5689571,5466302,5887770
20.0,5986440,6365598,5956812,5607690,5679630,5902555,5891248,6102360
