,A,B,C,D,E,F,G,H
10.0,16081,17072,16988,16948,18228,16926,17003,16742
21.0,18917,18079,19287,18327,19073,18906,19056,18070
32.0,19837,19596,20136,19607,20565,19881,19906,19420
