,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,18474840,16206,1140
12.0/F中層1,12.0,中層,1,19332120,16958,1140
20.0/F高層1,20.0,高層,1,20322780,17827,1140
5.0/F低層2,5.0,低層,2,14307820,16637,860
12.0/F中層2,12.0,中層,2,15416700,17420,885
20.0/F高層2,20.0,高層,2,15172980,17643,860
5.0/F低層3,5.0,低層,3,14811360,16736,885
12.0/F中層3,12.0,中層,3,14534860,16901,860
20.0/F高層3,20.0,高層,3,14903400,16840,885
5.0/F低層4,5.0,低層,4,18653820,16363,1140
12.0/F中層4,12.0,中層,4,19529340,17131,1140
20.0/F高層4,20.0,高層,4,20545080,18022,1140
5.0/F低層5,5.0,低層,5,9422100,16245,580
12.0/F中層5,12.0,中層,5,9808960,16912,580
20.0/F高層5,20.0,高層,5,10259620,17689,580
