,1,10,2,3,4,5,6,7,8,9
3.0,5965500,5008998,6316760,5594701,5784156,5335512,5744172,5736528,5168146,6056183
8.0,6135240,5146272,6392470,5746223,5942916,5503092,5903520,5230548,5330588,6221901
12.0,6271770,5258496,3983267,5868989,4632760,5640684,6032880,5345460,5463598,6227508
