,1,10,11,12,13,14,2,3,4,5,6,7,8,9
7.0,485,405,405,605,605,405,500,513,405,605,605,405,495,515
15.0,485,405,405,605,605,405,500,513,405,605,605,405,495,515
23.0,540,405,405,605,405,405,500,560,405,605,605,405,515,515
