,1,10,11,12,13,14,2,3,4,5,6,7,8,9
7.0,5774400,4380000,4202660,6264180,5675670,4270890,5357880,5302500,6703542,7593750,6881070,6666230,5202450,5258760
15.0,6052800,4592800,4404785,5897385,5938920,4476810,5340555,5544000,6389370,7702310,6846525,6323330,5085630,5457920
23.0,6306000,6537900,6268160,6228630,4289610,4289610,6495015,7280120,6722606,5696415,7141260,6387920,5518740,5536440
