,1,10,11,12,13,14,2,3,4,5,6,7,8,9
7.0,4166150,4449330,4467150,6324670,6283530,4330260,5508500,5442417,4677345,6283530,6151640,4398705,5456385,5041335
15.0,4398950,3954825,4674105,6660445,6621120,4443255,4577500,4887864,4651425,6621120,6380935,4629555,4533210,4733880
23.0,5115960,3912705,4910220,7140210,4886325,4776165,4795000,6335840,4886325,7073055,6786890,4860405,4934215,4957905
