,A,B,C,D,E,F,G,H,J,K
7.0,1072,1072,1072,1072,1072,1072,1063,1062,1073,1073
16.0,1072,1072,1072,1072,1072,1072,1063,1062,1073,1073
25.0,1072,1072,1072,1072,1072,1072,1063,1062,1073,1073
