,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,6473747,15161,427,375,3,HNP
13.0/F中層A,13.0,中層,A,6794424,15912,427,381,3,HNP
21.0/F高層A,21.0,高層,A,6935761,16243,427,366,3,HNP
5.0/F低層B,5.0,低層,B,7148712,14649,488,370,4,HNP
13.0/F中層B,13.0,中層,B,7277544,14913,488,368,4,HNP
21.0/F高層B,21.0,高層,B,7452736,15272,488,356,4,HNP
5.0/F低層C,5.0,低層,C,6122448,12444,492,314,4,HNP
13.0/F中層C,13.0,中層,C,6356880,13080,486,337,4,HNP
21.0/F高層C,21.0,高層,C,6661116,13706,486,351,4,HNP
5.0/F低層D,5.0,低層,D,5703287,13547,421,322,3,HNP
13.0/F中層D,13.0,中層,D,6123024,14544,421,381,4,HNP
21.0/F高層D,21.0,高層,D,6397095,15195,421,366,4,HNP
5.0/F低層E,5.0,低層,E,6534762,15522,421,363,4,HNP
13.0/F中層E,13.0,中層,E,6211013,14753,421,368,4,HNP
21.0/F高層E,21.0,高層,E,6489294,15414,421,353,4,HNP
5.0/F低層F,5.0,低層,F,6572480,14288,460,346,3,HNP
13.0/F中層F,13.0,中層,F,6795120,14772,460,377,3,HNP
21.0/F高層F,21.0,高層,F,7119880,15478,460,383,3,HNP
5.0/F低層G,5.0,低層,G,6431070,13890,463,368,4,HNP
13.0/F中層G,13.0,中層,G,6775542,14634,463,386,4,HNP
21.0/F高層G,21.0,高層,G,7063528,15256,463,392,4,HNP
5.0/F低層H,5.0,低層,H,5971595,13985,427,343,4,HNP
13.0/F中層H,13.0,中層,H,6470331,15153,427,348,4,HNP
21.0/F高層H,21.0,高層,H,6787592,15896,427,342,4,HNP
