,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層1044,4.0,低層,1044,7373976,11742,628,315,4,HNP
10.0/F中層1044,10.0,中層,1044,7647784,12178,628,327,4,HNP
17.0/F高層1044,17.0,高層,1044,7998836,12737,628,325,4,HNP
4.0/F低層1330,4.0,低層,1330,7373976,11742,628,315,4,HNP
10.0/F中層1330,10.0,中層,1330,7647784,12178,628,327,4,HNP
17.0/F高層1330,17.0,高層,1330,7998836,12737,628,325,4,HNP
4.0/F低層136,4.0,低層,136,7620752,11617,656,311,4,HNP
10.0/F中層136,10.0,中層,136,7904800,12050,656,323,4,HNP
17.0/F高層136,17.0,高層,136,8267568,12603,656,321,4,HNP
4.0/F低層138,4.0,低層,138,7620752,11617,656,311,4,HNP
10.0/F中層138,10.0,中層,138,7904800,12050,656,323,4,HNP
17.0/F高層138,17.0,高層,138,8267568,12603,656,321,4,HNP
4.0/F低層1838,4.0,低層,1838,7427310,11715,634,314,4,HNP
10.0/F中層1838,10.0,中層,1838,7703100,12150,634,326,4,HNP
17.0/F高層1838,17.0,高層,1838,8056872,12708,634,324,4,HNP
4.0/F低層236,4.0,低層,236,7620752,11617,656,311,4,HNP
10.0/F中層236,10.0,中層,236,7904800,12050,656,323,4,HNP
17.0/F高層236,17.0,高層,236,8267568,12603,656,321,4,HNP
4.0/F低層238,4.0,低層,238,7620752,11617,656,311,4,HNP
10.0/F中層238,10.0,中層,238,7904800,12050,656,323,4,HNP
17.0/F高層238,17.0,高層,238,8267568,12603,656,321,4,HNP
4.0/F低層260,4.0,低層,260,6126120,11781,520,247,3,HNP
10.0/F中層260,10.0,中層,260,5803200,11160,520,336,4,HNP
17.0/F高層260,17.0,高層,260,6066320,11666,520,330,4,HNP
4.0/F低層30,4.0,低層,30,8155836,12987,628,276,3,HNP
10.0/F中層30,10.0,中層,30,8492444,13523,628,285,3,HNP
17.0/F高層30,17.0,高層,30,8612472,14212,606,280,3,HNP
4.0/F低層32,4.0,低層,32,5663775,12025,471,302,4,HNP
10.0/F中層32,10.0,中層,32,5263425,11175,471,321,4,HNP
17.0/F高層32,17.0,高層,32,6315708,13524,467,322,4,HNP
4.0/F低層34,4.0,低層,34,5046294,10714,471,343,4,HNP
10.0/F中層34,10.0,中層,34,5244585,11135,471,364,4,HNP
17.0/F高層34,17.0,高層,34,5436347,11641,467,351,4,HNP
4.0/F低層36,4.0,低層,36,7620752,11617,656,311,4,HNP
10.0/F中層36,10.0,中層,36,7904800,12050,656,323,4,HNP
17.0/F高層36,17.0,高層,36,8056872,12708,634,324,4,HNP
4.0/F低層38,4.0,低層,38,7711280,11755,656,372,4,HNP
10.0/F中層38,10.0,中層,38,7838544,11949,656,388,4,HNP
17.0/F高層38,17.0,高層,38,8209840,12515,656,370,4,HNP
4.0/F低層40,4.0,低層,40,6204640,11932,520,294,3,HNP
10.0/F中層40,10.0,中層,40,6410560,12328,520,297,3,HNP
17.0/F高層40,17.0,高層,40,7135960,13723,520,360,4,HNP
4.0/F低層42,4.0,低層,42,6610240,12712,520,372,3,HNP
10.0/F中層42,10.0,中層,42,6705400,12895,520,322,3,HNP
17.0/F高層42,17.0,高層,42,6126640,11782,520,376,4,HNP
4.0/F低層44,4.0,低層,44,7373976,11742,628,315,4,HNP
10.0/F中層44,10.0,中層,44,8655724,13783,628,328,3,HNP
17.0/F高層44,17.0,高層,44,8965956,14277,628,351,4,HNP
4.0/F低層540,4.0,低層,540,6126120,11781,520,247,3,HNP
10.0/F中層540,10.0,中層,540,5803200,11160,520,336,4,HNP
17.0/F高層540,17.0,高層,540,6066320,11666,520,330,4,HNP
4.0/F低層56,4.0,低層,56,8201680,13060,628,329,4,HNP
10.0/F中層56,10.0,中層,56,7700536,12262,628,335,4,HNP
17.0/F高層56,17.0,高層,56,7834974,12929,606,339,4,HNP
4.0/F低層58,4.0,低層,58,6850480,13174,520,341,3,HNP
10.0/F中層58,10.0,中層,58,5768360,11093,520,381,4,HNP
17.0/F高層58,17.0,高層,58,6027320,11591,520,376,4,HNP
4.0/F低層60,4.0,低層,60,6126120,11781,520,247,3,HNP
10.0/F中層60,10.0,中層,60,5803200,11160,520,336,4,HNP
17.0/F高層60,17.0,高層,60,6066320,11666,520,330,4,HNP
4.0/F低層62,4.0,低層,62,7620752,11617,656,311,4,HNP
10.0/F中層62,10.0,中層,62,8787776,13396,656,385,4,HNP
17.0/F高層62,17.0,高層,62,8056872,12708,634,324,4,HNP
4.0/F低層64,4.0,低層,64,7818208,11918,656,331,4,HNP
10.0/F中層64,10.0,中層,64,7959904,12134,656,344,4,HNP
17.0/F高層64,17.0,高層,64,8319392,12682,656,338,4,HNP
4.0/F低層66,4.0,低層,66,5568633,11823,471,227,3,HNP
10.0/F中層66,10.0,中層,66,5263425,11175,471,321,4,HNP
17.0/F高層66,17.0,高層,66,5455961,11683,467,312,4,HNP
4.0/F低層668,4.0,低層,668,5568633,11823,471,227,3,HNP
10.0/F中層668,10.0,中層,668,5263425,11175,471,321,4,HNP
17.0/F高層668,17.0,高層,668,5501751,11681,471,315,4,HNP
4.0/F低層68,4.0,低層,68,5568633,11823,471,227,3,HNP
10.0/F中層68,10.0,中層,68,5263425,11175,471,321,4,HNP
17.0/F高層68,17.0,高層,68,5501751,11681,471,315,4,HNP
4.0/F低層70,4.0,低層,70,7447452,11859,628,352,4,HNP
10.0/F中層70,10.0,中層,70,8773160,13970,628,356,3,HNP
17.0/F高層70,17.0,高層,70,8121924,12933,628,387,4,HNP
