,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,10573500,15900,665,325,4,HNP
15.0/F中層A,15.0,中層,A,11009740,16556,665,340,4,HNP
22.0/F高層A,22.0,高層,A,11573660,17404,665,330,4,HNP
8.0/F低層B,8.0,低層,B,11225984,15008,748,316,4,HNP
15.0/F中層B,15.0,中層,B,11735372,15689,748,345,4,HNP
22.0/F高層B,22.0,高層,B,12231296,16352,748,382,4,HNP
8.0/F低層C,8.0,低層,C,11218504,14998,748,326,5,HNP
15.0/F中層C,15.0,中層,C,11736120,15690,748,308,4,HNP
22.0/F高層C,22.0,高層,C,12225312,16344,748,312,4,HNP
8.0/F低層D,8.0,低層,D,10206420,15348,665,334,5,HNP
15.0/F中層D,15.0,中層,D,10665270,16038,665,312,4,HNP
22.0/F高層D,22.0,高層,D,11110155,16707,665,316,4,HNP
8.0/F低層E,8.0,低層,E,10428727,15269,683,340,5,HNP
15.0/F中層E,15.0,中層,E,10900680,15960,683,318,4,HNP
22.0/F高層E,22.0,高層,E,11355558,16626,683,322,4,HNP
8.0/F低層F,8.0,低層,F,8237700,15255,540,373,4,HNP
15.0/F中層F,15.0,中層,F,8816580,16327,540,303,4,HNP
22.0/F高層F,22.0,高層,F,9272880,17172,540,313,4,HNP
8.0/F低層G,8.0,低層,G,8364600,15490,540,287,5,HNP
15.0/F中層G,15.0,中層,G,8743680,16192,540,320,5,HNP
22.0/F高層G,22.0,高層,G,9116820,16883,540,331,5,HNP
8.0/F低層H,8.0,低層,H,10439655,15285,683,348,3,HNP
15.0/F中層H,15.0,中層,H,10905461,15967,683,376,3,HNP
22.0/F高層H,22.0,高層,H,11350777,16619,683,372,3,HNP
