,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5772384,14148,408,325,4,HNP
12.0/F中層A,12.0,中層,A,5974752,14644,408,340,4,HNP
20.0/F高層A,20.0,高層,A,6365616,15602,408,343,4,HNP
5.0/F低層B,5.0,低層,B,6995177,14189,493,329,5,HNP
12.0/F中層B,12.0,中層,B,7313655,14835,493,354,5,HNP
20.0/F高層B,20.0,高層,B,7651360,15520,493,303,4,HNP
5.0/F低層C,5.0,低層,C,5737452,14028,409,343,4,HNP
12.0/F中層C,12.0,中層,C,6063425,14825,409,373,4,HNP
20.0/F高層C,20.0,高層,C,6503918,15902,409,323,3,HNP
5.0/F低層D,5.0,低層,D,6015572,14708,409,343,3,HNP
12.0/F中層D,12.0,中層,D,6294101,15389,409,359,3,HNP
20.0/F高層D,20.0,高層,D,6605759,16151,409,359,3,HNP
5.0/F低層E,5.0,低層,E,6995177,14189,493,329,5,HNP
12.0/F中層E,12.0,中層,E,7313655,14835,493,354,5,HNP
20.0/F高層E,20.0,高層,E,7651360,15520,493,303,4,HNP
5.0/F低層F,5.0,低層,F,5568384,13648,408,369,4,HNP
12.0/F中層F,12.0,中層,F,5784624,14178,408,398,4,HNP
20.0/F高層F,20.0,高層,F,6187320,15165,408,404,4,HNP
