,1,10,11,2,3,4,5,6,7,8,9
5.0,4669587,4071540,4876038,5129280,5020080,4294704,4983420,5798488,6243090,5946626,5463038
11.0,4837437,4226640,5054346,5327790,5203380,4431861,5165940,6009598,6470450,5378805,5662447
17.0,5325785,4097940,5234559,5267690,5088240,4344304,5350410,6224340,5460444,5570775,5864845
