,1,10,11,2,3,4,5,6,7,8,9
5.0,373,330,381,390,390,393,390,454,490,466,427
11.0,373,330,381,390,390,393,390,454,490,405,427
17.0,395,330,381,370,370,376,390,454,396,405,427
