,A,B,C,D,E,F,G,H
5.0,4432512,5451209,5465344,4383681,4183455,5203088,5451209,4432512
12.0,4637668,5708026,5446992,4597497,4375074,5399632,5708026,4637668
20.0,4854724,5974939,5702144,4835322,4578924,5702144,5974939,4854724
