,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,3864000,16800,230
13.0/F中層A,13.0,中層,A,4052370,17619,230
20.0/F高層A,20.0,高層,A,4096300,17810,230
6.0/F低層B,6.0,低層,B,4207950,18702,225
13.0/F中層B,13.0,中層,B,4374450,19442,225
20.0/F高層B,20.0,高層,B,4385250,19490,225
6.0/F低層C,6.0,低層,C,4283550,19038,225
13.0/F中層C,13.0,中層,C,4230900,18804,225
20.0/F高層C,20.0,高層,C,4405500,19580,225
6.0/F低層D,6.0,低層,D,4214025,18729,225
13.0/F中層D,13.0,中層,D,4428225,19681,225
20.0/F高層D,20.0,高層,D,4430475,19691,225
6.0/F低層E,6.0,低層,E,4051575,18007,225
13.0/F中層E,13.0,中層,E,4226400,18784,225
20.0/F高層E,20.0,高層,E,4425525,19669,225
6.0/F低層F,6.0,低層,F,3704380,16106,230
13.0/F中層F,13.0,中層,F,3980380,17306,230
20.0/F高層F,20.0,高層,F,4026840,17508,230
