,1,10,2,3,4,5,6,7,8,9
7.0,12202,12143,12442,11810,12310,12411,11495,12759,12204,11493
12.0,12547,12489,12797,11386,12660,12764,11833,13013,12775,11835
16.0,12827,12770,12799,11634,12939,13046,12067,13297,12403,12108
