,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,5530000,13825,400
12.0/F中層A,12.0,中層,A,5866000,14665,400
20.0/F高層A,20.0,高層,A,6214400,15536,400
5.0/F低層B,5.0,低層,B,5362800,13407,400
12.0/F中層B,12.0,中層,B,5701600,14254,400
20.0/F高層B,20.0,高層,B,5970800,14927,400
5.0/F低層C,5.0,低層,C,4950475,13945,355
12.0/F中層C,12.0,中層,C,5174480,14576,355
20.0/F高層C,20.0,高層,C,5547585,15627,355
