interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(800, 100000]",-2.379965762127888,0.3420799013411444,-0.05793081228711161,53,800,100000
"(0, 100000]",-2.379965762127888,0.3420799013411444,-0.05793081228711161,53,0,100000
