interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",0.12402255447469542,0.0,0.02917373055841499,5580,0,300
"(300, 400]",-0.09526845439927564,6.661338147750939e-16,-0.005598328241083861,4282,300,400
"(400, 550]",-0.15239623578226483,0.0,0.03370818645172502,5725,400,550
"(550, 800]",0.006973587581901912,0.7716096040554703,-0.003562153705896298,1338,550,800
"(800, 100000]",-0.03446591816147869,0.8444569392378529,-0.14915017080958992,55,800,100000
"(0, 100000]",-0.028491783490145344,1.4930268865676055e-06,0.00048257247537975,16980,0,100000
