,bldg_ph_blk,st_name_ch,op_date,adjR2,floor_factor,floor_p,mean,median,sample_size,floor_factor_divByAvgNpsf
0,ELIZA BLDG伊利沙大廈|Phase|Block,洗衣街,1974/05,-0.12897445838378907,0.0029166928535347882,0.41584104965158897,-0.028493720934472846,-0.030345288879840893,21.0,-0.09914146627346015
1,PO HING BLDG寶興大樓|Phase|Block,界限街,1970/06,-0.03800490494922437,0.0008163378794717865,0.786342560146589,-0.026551485139321967,-0.04626399983439444,114.0,-0.022422095513514827
2,METRO HARBOUR VIEW|Phase2|Block8,福利街,2003/08,0.09173343271218726,0.0042990767990219204,0.0,0.06331594062755912,0.04185247247402013,8945.0,0.08175604579807745
3,PARADISE SQUARE百利達廣場|Phase|Block,廣華街,2003/06,0.3244802182637406,0.011348108784910623,0.0,0.11023102393183916,0.06973192588974164,2806.0,0.1261160566234482
4,METRO HARBOUR VIEW|Phase1|Block2,福利街,2002/12,0.0245204720654163,0.0029589455442365427,0.0,0.051428418655614296,0.03457971071134058,6081.0,0.06880618299724113
5,SHUN CHEONG MANS順昌大廈|Phase|Block,廣東道,1982/06,0.03848197821903643,0.00818122928657545,0.15040670335700312,0.004526943143167816,-0.050364222364284394,27.0,-0.35696836398642423
6,METRO HARBOUR VIEW|Phase2|Block7,福利街,2003/08,0.2756383054412782,0.004819267300302274,0.0,0.056518218550487935,0.03603191674867723,5700.0,0.10414392771494403
7,KA LEE BLDG嘉利大廈|Phase|Block,基隆街,1979/02,-0.054236378852074774,0.0017408895135138513,0.6260659519297864,-0.024845709065805095,-0.03339252655433883,52.0,-0.05978510492208998
8,HING WONG COURT興旺閣|Phase|Block,砵蘭街,1984/03,-0.011416378694478757,0.005056001445697299,0.35743156310221247,-0.0009682347347180024,0.012468884722033058,18.0,0.8792549032052881
9,CHEONG FAT MANS長發大廈|Phase|BlockC,長旺道,1971/00,-0.09149174481403932,0.002713969544231123,0.4924144095323797,-0.04447049198290634,-0.041477340995747625,123.0,-0.06315387951445303
10,CHEONG FAI MANS長輝大廈|Phase|Block,塘尾道,1968/07,-0.045726493505246824,0.007005835790841814,3.6081356427741795e-05,-0.05320900871289126,-0.055943193179227024,351.0,-0.1283681990724494
11,METRO HARBOUR VIEW|Phase1|Block6,福利街,2002/12,0.17970325055136027,0.004923096230245453,0.0,0.060009126513271796,0.03474399053869126,7753.0,0.10391417999569563
12,CHEONG FUNG MANS長豐大廈|Phase|Block,通州街,1966/01,-0.0695445628736584,0.004594643034129831,0.25602083183146385,-0.04928720675221318,-0.07091194739249196,131.0,-0.0764505052772408
13,MONGKOK PLAZA旺角廣場|Phase|Block,豉油街,1994/08,0.07678719298349768,0.005276945268192532,7.230974041760874e-09,0.028354689917840733,0.021292638533609742,208.0,0.21257720940021146
14,GLORY ROYAL COMPLEXGLORY COURT榮裕閣|Phase|Block1,福全街,1992/11,0.2856674948902982,0.01147393277992809,4.0536792736523e-05,0.01794853788183554,0.028168298681278015,44.0,0.49760276875129333
15,GOLDEN PLAZA金都商場|Phase|Block,彌敦道,1980/12,-0.00039869805392700464,0.004981467612836542,0.27552902961089365,-0.008020367439172154,-0.027020888219183414,70.0,-0.28432015458605364
16,LEE FAT BLDG利發大樓|Phase|Block,弼街,1963/03,-0.22957202544946242,0.00846222162728784,0.6267811881743248,-0.08186736743519678,-0.1145584524329692,18.0,-0.08616200897588089
17,WAH MAY BLDG|Phase|BlockB,砵蘭街,1972/12,-0.03766293141413479,-0.004152162442099789,0.620572805553933,0.009098073289763009,-0.014341329719524898,24.0,1.5838105565583982
18,COSMOPOLITAN ESTTAI CHUEN BLDG大全樓|Phase|BlockP,埃華街,1975/09,0.05780680511292324,0.010942650935042422,0.0002821521178235642,-0.045923213584649514,-0.04485515224561315,66.0,-0.24108499497563074
19,FOO TAT BLDG富達大廈|Phase|Block,豉油街,1985/03,0.0054098799948149034,0.0011921703451765854,0.07754044578898744,0.00013222819611236655,-0.009935728709275282,391.0,-0.24321319585302983
20,CHERRY MANS櫻桃大廈|Phase|Block,橡樹街,1965/03,0.20959850568879523,0.01624749271536095,4.399101083407686e-10,-0.025233017011468167,-0.024783358019724255,152.0,-0.6496869357376777
21,COSMOPOLITAN ESTTAI FONG BLDG大方樓|Phase|BlockJ,埃華街,1974/05,-0.10565605420978841,-0.0017671929713277655,0.6252773619040539,-0.039889345083919635,-0.05372993997885139,58.0,0.03775275511114779
22,METRO HARBOUR VIEW|Phase1|Block1,福利街,2002/12,0.12348400371265733,0.0036058849580422204,0.0,0.039233647324704565,0.0223626534521586,4429.0,0.11708121794861633
23,MASCOT HSE有成大樓|Phase|Block,弼街,1963/10,0.19223346327279822,0.01290079925163701,0.013382847361587125,-0.011352398274162881,-0.0369047480293036,24.0,-0.5346689657324516
24,HANG ON BLDG恒安大樓|Phase|Block,西洋菜北街,1963/02,0.007974334514021741,-0.007505415686740634,0.14693492636538652,-0.015253502157025062,-0.05651051591504275,103.0,0.20916932714674494
25,JUNE GDN|Phase|Block3,通州街,1988/01,0.1686535424164659,0.007603319365390672,7.693060867008938e-06,-0.019107685117894294,-0.03243979802730512,91.0,-0.2950025452832905
26,HUNG FAI BLDG鴻輝大廈|Phase|Block,通菜街,1978/02,0.08427019933988655,0.0036224529288451327,3.6027301342222984e-07,-0.007203620261099311,-0.013282865389754317,269.0,-0.3536431763438346
27,PRINCE HSE皇太子大廈|Phase|Block,水渠道,1972/11,-0.14622574006568234,0.009572574731678107,0.4408776944297528,0.0539902444568354,0.07789368073823644,15.0,0.14516666405733897
28,WING SUM BLDG榮森大廈|Phase|Block,運動場道,1970/12,-0.03807483486154051,-0.0038899875808072392,0.6290794111688447,-0.016366851988760197,-0.01918363518145766,32.0,0.21884299712584787
29,FORTUNE CREST福苑|Phase|Block,西洋菜南街,2001/09,0.024902238952911215,0.007728776329170939,8.468380920945151e-07,0.040885202830745634,0.03683616740253681,181.0,0.1988842015001239
30,WINFAIR MANS永華大廈|Phase|Block,白楊街,1994/01,-0.04619804119287507,-0.0029551422084381786,0.3428430532818698,-0.021560528492186246,-0.023653899924994337,44.0,0.13071677833331996
31,HUNG HAY BLDG鴻禧大廈|Phase|Block,花園街,1984/07,0.0912317013339542,0.0038892511718761525,5.91737754795929e-07,0.0008830106970434138,-0.009540262641692276,251.0,-0.8984955495675829
32,LAI TONG BLDG|Phase|BlockB,塘尾道,1973/10,0.03729399010329437,-0.006218461454329645,0.0006699351482268856,-0.018828274538139938,-0.035201327418378114,191.0,0.23018720216869776
33,KWONG FAI MANS廣輝大廈|Phase|Block,廣華街,1987/06,-0.022541808143407893,0.0019005139726911639,0.2932849303800833,0.07333718065983394,0.016458178779042987,585.0,0.04232989287124198
34,FAIR WIND COURT金風閣|Phase|Block,德昌街,1981/04,-0.17321695239281265,-0.0010450568823170477,0.9221936334924621,0.015012193835851867,-0.05573028369167721,8.0,0.051331331406624735
35,METRO HARBOUR VIEW|Phase2|Block10,福利街,2003/08,0.4189992658940551,0.006889892861440995,0.0,0.057468926792805713,0.03712979108910619,5659.0,0.14566567107266054
36,HOI HING BLDG|Phase|BlockA,福澤街,1964/06,0.028426897957955832,-0.035311397833439964,0.08036892762307968,-0.016855879380035344,0.0,70.0,4.189801912709928
37,MONG KOK CITY BLDG旺角城大廈|Phase|Block,太子道西,1984/01,0.23883342043782452,-0.016654424616558944,0.0015886522982218043,-0.02040331974529979,-0.05193174987671767,31.0,0.4604799498662442
38,KWONG SHING BLDG廣勝大廈|Phase|Block,汝州街,1990/06,0.18566916188289728,0.013139261635728207,0.033446978292039686,-0.015188251873109706,-0.0544809622017145,18.0,-0.3771898911222607
