interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.2753348693837637,0.0,0.08400208594793035,41707,0,300
"(300, 400]",-0.1596269087715815,0.0,0.016595333214812102,26491,300,400
"(400, 550]",-0.16175534177017045,0.09871619992837521,-7.162159630946796e-05,14736,400,550
"(550, 800]",-0.016250851458382974,0.17411980517514825,-0.07097359117727353,4765,550,800
"(800, 100000]",0.011791003833378675,0.7642760771346213,-0.0075203829418422075,555,800,100000
"(0, 100000]",-0.20926862579105585,0.0,0.0012791195100142483,88254,0,100000
