,0
1997-1,100.0
1997-2,102.988041345189
1997-3,104.93652564672249
1997-4,102.4247639354679
1997-5,107.13938301592162
1997-6,115.68266112929994
1997-7,111.06094220268332
1997-8,105.83010268752562
1997-9,110.15444828994741
1997-10,114.88327997507346
1997-11,105.6118665631318
1997-12,103.9045369236164
1998-1,85.35711964381076
1998-2,84.53041788254625
1998-3,86.61973468618312
1998-4,84.85466473731852
1998-5,83.49215696092719
1998-6,70.64231076815973
1998-7,69.2529261721984
1998-8,62.31352859338274
1998-9,56.67944383752101
1998-10,53.30442273513655
1998-11,63.76877370938329
1998-12,63.13600376520969
1999-1,64.20131543892276
1999-2,65.44900437758946
1999-3,62.90538300673706
1999-4,65.38999002432053
1999-5,67.21957129691582
1999-6,67.37088440427267
1999-7,67.92913445529676
1999-8,63.99577994663414
1999-9,62.61186116858076
1999-10,63.67552702623508
1999-11,63.448598873752374
1999-12,63.948762274706795
2000-1,66.58458585982036
2000-2,66.90852940811659
2000-3,62.86870420692511
2000-4,64.99287321605759
2000-5,65.939765340044
2000-6,56.960254199233816
2000-7,60.85746522013348
2000-8,59.26081059237861
2000-9,63.85797991815312
2000-10,61.2325595290112
2000-11,60.189752186660805
2000-12,57.78580763514469
2001-1,61.16145668341112
2001-2,61.82700928460972
2001-3,57.65260951489317
2001-4,59.82337902903787
2001-5,56.857986719023145
2001-6,56.97305313555931
2001-7,54.37522677462978
2001-8,53.28778971504134
2001-9,52.06264595007578
2001-10,49.28858956692388
2001-11,49.13002603526404
2001-12,56.697039478761454
2002-1,49.99056385597401
2002-2,52.0168597611548
2002-3,51.33339912247046
2002-4,50.14669380821866
2002-5,48.71080581161863
2002-6,48.35769822147144
2002-7,50.34506954104062
2002-8,51.829111889012715
2002-9,48.11806304547977
2002-10,47.819299534319455
2002-11,47.78337748065647
2002-12,52.56210312282721
2003-1,45.536627623276516
2003-2,46.138910722989685
2003-3,45.75598558126791
2003-4,42.59407855767587
2003-5,46.02245839759749
2003-6,42.986338153621915
2003-7,43.76491378451497
2003-8,42.99947007563608
2003-9,44.88889982253953
2003-10,48.5320475231265
2003-11,47.646864338158466
2003-12,50.364412391851154
2004-1,55.278439935248954
2004-2,58.51658256502732
2004-3,61.86432905093571
