,0
1997-1,100.0
1997-2,103.03013419384664
1997-3,109.14558871315876
1997-4,122.21499162921616
1997-5,110.10419317268129
1997-6,118.59712218731791
1997-7,117.20304510059532
1997-8,126.01814275914478
1997-9,125.9720509567374
1997-10,141.32846842153913
1997-11,119.50047176202969
1997-12,119.46781130228032
1998-1,105.0041935900297
1998-2,108.46184996284056
1998-3,122.07467993752132
1998-4,106.37078162197133
1998-5,112.16680875257742
1998-6,95.7962456000654
1998-7,93.88636304998559
1998-8,83.02696198543839
1998-9,84.43346555226032
1998-10,80.92090389857151
1998-11,82.85073404319705
1998-12,82.44255159536029
1999-1,83.86545364362375
1999-2,85.62009306749115
1999-3,82.50717059355817
1999-4,83.64827179770296
1999-5,79.1898622955339
1999-6,84.3736865731252
1999-7,79.86332021422318
1999-8,80.76585020427635
1999-9,75.19857612252513
1999-10,80.97885709594819
1999-11,77.08468825792755
1999-12,78.18434651253308
2000-1,76.30308972675563
2000-2,73.58119322979583
2000-3,77.37813691758733
2000-4,76.76477204396606
2000-5,74.9787996383033
2000-6,60.65778026391519
2000-7,70.86845224739918
2000-8,67.70499132624776
2000-9,73.2917917206784
2000-10,73.13703023279523
2000-11,79.80893993084564
2000-12,69.36558298702893
2001-1,69.37250887450176
2001-2,64.59211980841577
2001-3,69.20890974140141
2001-4,68.7292837158812
2001-5,70.75955376072659
2001-6,77.58461160241816
2001-7,67.81802284290858
2001-8,68.80600295955318
2001-9,75.13628752344643
2001-10,62.705322779097536
2001-11,64.34364657802043
2001-12,63.97630748526317
2002-1,63.21187678853707
2002-2,59.605272929131004
2002-3,64.3242086122777
2002-4,63.130581712052546
2002-5,69.60228701331859
2002-6,60.39936715435058
2002-7,66.12712349847814
2002-8,61.847554516696654
2002-9,64.4639850225521
2002-10,64.909231638623
2002-11,66.31051948457893
2002-12,61.12823436537214
2003-1,60.31805319927823
2003-2,58.52531012948149
2003-3,63.042307778140184
2003-4,55.85264566600645
2003-5,56.64029064512858
2003-6,44.066621624570026
2003-7,55.13083935464886
2003-8,53.04231915127205
2003-9,53.305499523051225
2003-10,60.01885341229105
2003-11,58.39446932853832
2003-12,57.936737379747186
2004-1,59.754092182671215
2004-2,61.478120258542454
2004-3,67.40092764453985
2004-4,69.70936196573606
2004-5,71.35283415860728
2004-6,67.95005278143682
2004-7,68.58239358853206
2004-8,69.13669173597631
2004-9,73.30715859255395
2004-10,73.42005935620826
2004-11,72.19155177705706
2004-12,74.3005613631279
2005-1,76.57367219274884
2005-2,85.05180363771892
2005-3,78.84530659401854
2005-4,80.35953184271038
2005-5,80.37853874239424
2005-6,84.5047766061452
2005-7,76.51988015711929
2005-8,77.94394446455925
2005-9,78.80477101861378
2005-10,78.90249091301364
2005-11,75.77073968102033
2005-12,74.37654348073504
2006-1,76.46429126452718
2006-2,77.08505525983345
2006-3,76.01504695714532
2006-4,77.1249294860408
2006-5,75.38542137204385
2006-6,74.40003778070187
2006-7,75.53169075541066
2006-8,77.93617993078053
2006-9,74.55978321085466
2006-10,77.25062329279201
2006-11,75.64734505615512
2006-12,76.44637742551718
2007-1,75.88565827450812
2007-2,75.04229362331778
2007-3,75.72710630306
2007-4,76.89680396925344
2007-5,78.8329119124349
2007-6,76.89768751511018
2007-7,79.22370480933576
2007-8,78.17950420183665
2007-9,81.83698445269887
2007-10,85.67129807223802
2007-11,88.37420697581459
2007-12,86.25081575783827
2008-1,88.81041553968542
2008-2,89.4611642324521
2008-3,93.60720788246849
2008-4,95.18133091756441
2008-5,131.58941622344824
2008-6,117.12759075442025
2008-7,90.17035701650661
2008-8,90.77629923513476
2008-9,91.55655079372458
2008-10,88.50111641765625
2008-11,85.03444798267084
2008-12,79.76859775620294
2009-1,80.8206364534218
2009-2,84.03118686493487
2009-3,82.24489977857448
2009-4,87.62863008313447
2009-5,87.71562881523359
2009-6,91.94576715688359
2009-7,95.82064968554685
2009-8,95.27476034464786
2009-9,117.25540245951392
2009-10,121.44217578238509
2009-11,103.0608782649419
2009-12,100.82007559100606
2010-1,104.05639644100539
2010-2,106.73276150450373
2010-3,119.09372852486561
2010-4,110.81590382694661
2010-5,113.1299055151779
2010-6,111.41054474621168
2010-7,113.22535929659551
2010-8,119.61101040457429
2010-9,116.68101690141697
2010-10,117.3857255286616
2010-11,120.86212580884504
2010-12,125.88123362657025
2011-1,131.5714339831425
2011-2,129.80778923677232
2011-3,138.31528022775746
2011-4,136.39964557786217
2011-5,135.75131614298698
2011-6,146.55329809072904
2011-7,146.68583280039485
2011-8,135.74254623053417
2011-9,142.77496477915324
2011-10,140.07022086356818
2011-11,130.09681599687386
2011-12,135.53594322585448
2012-1,135.85050340527886
2012-2,141.0420292114508
2012-3,150.3880910672892
2012-4,147.34730417230378
2012-5,154.04508293647086
2012-6,150.55263337331354
2012-7,152.23992582173787
2012-8,152.70426943569873
2012-9,162.53340742478056
2012-10,169.69536770219491
2012-11,181.13880433458576
2012-12,164.0710099732137
2013-1,176.1300449743753
2013-2,182.82332556647063
2013-3,192.42696928279307
2013-4,184.2529535952765
2013-5,176.5937164844603
2013-6,165.63853844797183
2013-7,196.1288525736427
2013-8,181.26437272861898
2013-9,192.42169939125662
2013-10,183.56280214688775
2013-11,179.94543069025656
2013-12,187.02162631238937
2014-1,166.49454953875912
2014-2,181.79146334192552
2014-3,180.23487771402696
2014-4,173.80295206858898
2014-5,172.5481727966141
2014-6,184.69111694476283
2014-7,185.17677568827116
2014-8,193.4085282437254
2014-9,192.40126170102175
2014-10,187.730858210951
2014-11,196.78801235098177
2014-12,204.27433802914177
2015-1,202.22862092673358
2015-2,204.48576628151028
2015-3,221.3846234450655
2015-4,218.5436317915412
2015-5,207.3412611036531
2015-6,209.42414987190892
2015-7,223.39211479878065
2015-8,215.8677004284401
2015-9,208.80827780435786
2015-10,200.2069231358093
2015-11,197.13430214212636
2015-12,198.70504095655107
2016-1,193.49754918093447
2016-2,210.81710808670923
2016-3,189.27759350262323
2016-4,190.11559669188279
2016-5,190.67507354713297
2016-6,201.59795450365232
2016-7,196.30406505415075
2016-8,204.24044664309827
2016-9,204.98229490299207
2016-10,209.567002195956
2016-11,211.19019403689262
2016-12,221.90496075137088
2017-1,212.4526598879103
2017-2,222.63566252756618
2017-3,232.43857425025317
2017-4,235.606562020546
2017-5,239.97177628938414
2017-6,233.4505962444877
2017-7,250.14514349864453
2017-8,246.66954876004982
2017-9,251.56595729508683
2017-10,242.44433672197735
2017-11,239.79587888232484
2017-12,241.29408025317832
2018-1,262.7342581720811
2018-2,260.96651631747807
2018-3,254.77129049965558
2018-4,241.92621708476833
2018-5,268.21408225571395
2018-6,277.21957171003976
2018-7,275.08970549784624
2018-8,294.11058359645625
2018-9,281.32809516383054
2018-10,251.85457758436112
2018-11,264.93964210274345
2018-12,244.23306084176235
2019-1,253.6691556605423
2019-2,249.4557714439655
2019-3,257.02925303199595
2019-4,270.6227536361438
2019-5,279.2057338631698
2019-6,258.2011458415587
2019-7,242.7012916877301
2019-8,258.99952920030296
2019-9,267.3020559224088
2019-10,257.38461394870495
2019-11,255.50993200829862
2019-12,261.62370652851035
2020-1,268.48362910650286
2020-2,269.0427677538471
2020-3,248.33377113764467
2020-4,243.79591238530756
2020-5,257.7097368256699
2020-6,262.6830267573578
2020-7,263.6151838531782
2020-8,256.8025815443286
2020-9,255.88955643794088
2020-10,245.1117886343677
2020-11,270.97670697832797
2020-12,275.80124622130506
2021-1,293.8339501542449
2021-2,100.0
2021-3,100.0
2021-4,100.0
2021-5,100.0
2021-6,100.0
2021-7,100.0
2021-8,100.0
2021-9,100.0
2021-10,100.0
2021-11,100.0
2021-12,100.0
