interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.1256220161038761,0.0,0.03591592963740364,30848,0,300
"(300, 400]",-0.16646025837099332,0.0,0.021220790487549213,20468,300,400
"(400, 550]",-0.3023624225405562,0.0,0.07856058270395239,37035,400,550
"(550, 800]",-0.009294423240153265,0.10301986714222511,6.540857579506731e-05,25504,550,800
"(800, 100000]",0.37876433647582075,0.0,0.07827587766607025,12884,800,100000
"(0, 100000]",-0.09375659382538162,0.0,-0.004407407944117647,126739,0,100000
