,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_10_A","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",10,A,2017-02-07,GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SF ,blank",27,False,64,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
1,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_10_B","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",10,B,2011-02-28,GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SFCPS 58 ON B3/F ,blank,"GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SFCPS 58 ON B3/F ,blank",18,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
2,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_10_C","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",10,C,2010-06-22,GFA INCL BW:27 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",27,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
3,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_10_D","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",10,D,2010-05-05,GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",31,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
4,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_10_E","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",10,E,2014-08-08,GFA INCL BW:30 SFAREA INCL BAL:22 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:30 SFAREA INCL BAL:22 SFUTILITY PLATFORM16SF ,blank",30,False,22,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
5,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_11_A","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",11,A,2011-02-24,GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SF ,blank",27,False,64,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
6,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_11_B","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",11,B,2011-02-23,GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",18,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
7,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_11_C","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",11,C,2020-03-30,blank,BW:27 SF (GI/NE) / BAL:21 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:27 SF (GI/NE) / BAL:21 SF (GI/NI) / UP:16 SF (GI/NI) / ",27,False,21,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
8,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_11_D","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",11,D,2010-05-05,GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",31,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_11_E","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",11,E,2018-01-22,blank,BW:30 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:30 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ",30,False,22,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
10,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_12_A","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",12,A,2011-02-25,GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SFCPS 39 ON B2/F ,blank,"GFA INCL BW:27 SFAREA INCL BAL:64 SFUTILITY PLATFORM16SFCPS 39 ON B2/F ,blank",27,False,64,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
11,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_12_B","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",12,B,2011-02-25,GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SFCPS 38 ON B2/F ,blank,"GFA INCL BW:18 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SFCPS 38 ON B2/F ,blank",18,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
12,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_12_C","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",12,C,2010-06-15,GFA INCL BW:27 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:27 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",27,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
13,"ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街_12_D","ARIA(Block 1),FUNG SHING ST|峻弦1座,豐盛街",12,D,2014-04-17,GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank,"GFA INCL BW:31 SFAREA INCL BAL:21 SFUTILITY PLATFORM16SF ,blank",31,False,21,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
