,0
1997-1,100.0
1997-2,103.64704577069253
1997-3,116.72142257451428
1997-4,109.99230708871042
1997-5,112.56516851080332
1997-6,121.88139555043394
1997-7,121.66509334066066
1997-8,118.2220384729462
1997-9,117.19823619876601
1997-10,124.29671787293334
1997-11,114.45755493471832
1997-12,106.10082527996684
1998-1,104.15140256132842
1998-2,90.98313140371819
1998-3,102.57246973803605
1998-4,95.45862597731227
1998-5,90.49691852316849
1998-6,83.8602377879079
1998-7,79.37484246871814
1998-8,79.37600571460766
1998-9,73.95743633526973
1998-10,72.48561890391979
1998-11,73.62579508743224
1998-12,74.29673509153497
1999-1,74.99884355750805
1999-2,76.0821585469138
1999-3,73.66112564406866
1999-4,76.08850811066871
1999-5,76.20541797262251
1999-6,78.38002845270314
1999-7,77.36282728997308
1999-8,75.29938506281376
1999-9,72.04996256981036
1999-10,71.14238406962494
1999-11,69.94026668052537
1999-12,71.42598815507264
2000-1,72.9273373090194
2000-2,72.61396866600997
2000-3,72.12203556827237
2000-4,69.56404139235124
2000-5,68.86880859939525
2000-6,63.307767461082875
2000-7,62.647940383938035
2000-8,63.66760943753697
2000-9,66.18344235379429
2000-10,65.98741682879191
2000-11,64.8401481752661
2000-12,62.983964205376594
2001-1,63.11555528966625
2001-2,63.23503468019307
2001-3,63.310176655994674
2001-4,62.050736822071975
2001-5,61.96062215362459
2001-6,62.127613736154686
2001-7,62.61950075489246
2001-8,62.361066275869405
2001-9,60.4055791104433
2001-10,58.232683284113975
2001-11,53.78559451135539
2001-12,56.33162044341269
2002-1,59.036543540912234
2002-2,60.050025869767055
2002-3,58.67192542712121
2002-4,56.73129798070875
2002-5,57.927500112004324
2002-6,56.52583718177488
2002-7,55.79436603677874
2002-8,54.51817827688137
2002-9,54.32467899796549
2002-10,56.721313731606294
2002-11,53.08148359504018
2002-12,50.67690669768709
2003-1,54.518580959918026
2003-2,56.890498746733684
2003-3,54.428627174328184
2003-4,52.30125832819126
2003-5,50.9758107772473
2003-6,52.17131505221805
2003-7,51.175119884363326
2003-8,50.51956317785009
2003-9,51.045031588983534
2003-10,53.191796926393764
2003-11,53.351018775941306
2003-12,53.71534435098337
2004-1,56.54095487067933
2004-2,59.22172358293179
2004-3,65.98354221652873
2004-4,65.13608107569073
2004-5,64.63690234436037
2004-6,63.51839029517784
2004-7,63.862974153056726
2004-8,67.15838247511535
2004-9,65.53517798277124
2004-10,73.83192887082049
2004-11,71.45902542040209
2004-12,69.42731810013504
2005-1,70.21929553757654
2005-2,72.07143006057804
2005-3,72.83265940540467
2005-4,74.07271863314546
2005-5,76.09002041884182
2005-6,76.00547044348839
2005-7,76.46456278394146
2005-8,75.9218765608945
2005-9,74.09976090324616
2005-10,83.94016661057121
2005-11,73.24891376179497
2005-12,70.46695964920514
2006-1,71.74732876641818
2006-2,76.43815955647952
2006-3,74.22461299738346
2006-4,72.6156571629911
2006-5,74.40932799766917
2006-6,71.4362265083934
2006-7,72.3270563307458
2006-8,77.20791578990325
2006-9,78.34334668317258
2006-10,71.33093212909496
2006-11,73.25843537515632
2006-12,72.49313168074308
2007-1,72.28081002745314
2007-2,72.6736711533112
2007-3,75.34004807869763
2007-4,75.16577638576332
2007-5,74.39788440086443
2007-6,74.00073098643375
2007-7,75.21364292231942
2007-8,75.4573101134605
2007-9,80.98311133430268
2007-10,84.74281954026523
2007-11,86.82813975978736
2007-12,93.18117891735152
2008-1,90.91531896748648
2008-2,91.21553889101577
2008-3,90.43370473453439
2008-4,88.95320588962326
2008-5,95.44281571955815
2008-6,92.56957841227717
2008-7,87.62218993550064
2008-8,87.33526390078983
2008-9,86.07372302033865
2008-10,80.91336603117425
2008-11,76.45095925296819
2008-12,79.00889985025853
2009-1,79.18730788473356
2009-2,79.24154155272745
2009-3,81.01011123389559
2009-4,85.76736353197757
2009-5,85.79861787335835
2009-6,88.17326012200553
2009-7,90.60026909587661
2009-8,95.86096320969462
2009-9,94.99040771064479
2009-10,98.05213073587467
2009-11,94.05227206229108
2009-12,96.2396926978985
2010-1,98.29847339286563
2010-2,100.27726493151118
2010-3,102.75013497635008
2010-4,103.53634193799523
2010-5,104.19574937960874
2010-6,104.3559536093997
2010-7,108.98396619879153
2010-8,109.39603884043952
2010-9,111.70793111325878
2010-10,112.02040198168757
2010-11,113.84864013564146
2010-12,114.24102636241005
2011-1,118.84676858357619
