,0
1997-1,100.0
1997-2,103.48028976907244
1997-3,116.82148801509844
1997-4,116.70303931380379
1997-5,118.1987082350871
1997-6,130.5389583798512
1997-7,126.11130586272128
1997-8,125.09677631717008
1997-9,112.85106381868448
1997-10,123.88623888449976
1997-11,121.3578064993561
1997-12,115.80962237787963
1998-1,100.4639831952707
1998-2,87.73966586565787
1998-3,98.46412820084579
1998-4,89.24090281137218
1998-5,92.71749626999605
1998-6,71.16512287703122
1998-7,68.8339279677834
1998-8,66.60662490926035
1998-9,59.51359381078394
1998-10,72.50760754740242
1998-11,73.65787561843567
1998-12,68.37608512392815
1999-1,71.76337910782448
1999-2,69.43491923014939
1999-3,66.58293827147965
1999-4,69.88028602290596
1999-5,70.92052396027717
1999-6,78.75520637240403
1999-7,72.64441189446715
1999-8,72.75179212672917
1999-9,70.31816478703061
1999-10,64.80088198138644
1999-11,64.11838916321527
1999-12,69.10441365290677
2000-1,69.58724310470635
2000-2,66.3691751835078
2000-3,66.19600937368027
2000-4,70.08294498324472
2000-5,65.31146546235122
2000-6,63.32343640012351
2000-7,62.627354259676416
2000-8,63.56781694947743
2000-9,65.38596389620346
2000-10,61.87745430063796
2000-11,56.92328835148531
2000-12,59.42129377569645
2001-1,58.584670078648315
2001-2,60.579616617370036
2001-3,65.11189045062011
2001-4,60.26889071083925
2001-5,58.365798871313025
2001-6,56.08358424370448
2001-7,54.53244359579343
2001-8,54.594124621006216
2001-9,51.26184655206419
2001-10,51.054394373276324
2001-11,47.645055617841486
2001-12,47.87033560266857
2002-1,51.759211384050154
2002-2,48.24052273570154
2002-3,52.25776907947296
2002-4,51.942660959644016
2002-5,50.83888007094455
2002-6,48.64461515226714
2002-7,51.58567573025432
2002-8,48.302874713392704
2002-9,45.517879928676244
2002-10,40.55147862486384
2002-11,48.12228555555097
2002-12,45.034277116383606
2003-1,48.817465089206735
2003-2,48.12918591382372
2003-3,45.18913163607684
2003-4,44.90461775399349
2003-5,44.85810544889928
2003-6,46.06682513482935
2003-7,42.40026382974255
2003-8,40.3773867221057
2003-9,44.600766088451884
2003-10,43.62873770209089
2003-11,45.73162206142044
2003-12,49.32252853127121
2004-1,51.22299130830059
2004-2,57.13106106469695
2004-3,60.34756737601634
2004-4,59.09085731202545
