,0
1997-1,100.0
1997-2,115.41968200115681
1997-3,110.52905676595736
1997-4,121.82688024518096
1997-5,105.40119782029389
1997-6,128.05442066578553
1997-7,111.22739280293345
1997-8,101.1188436220307
1997-9,121.55949062896205
1997-10,105.1393694913709
1997-11,102.42330678674172
1997-12,82.99331710749632
1998-1,79.487186124919
1998-2,0.0
1998-3,81.80304435060772
1998-4,0.0
1998-5,73.56986972511955
1998-6,inf
1998-7,50.681627816645225
1998-8,41.79689221626192
1998-9,47.914838616598544
1998-10,59.31327732339997
1998-11,58.849159955915376
1998-12,58.91993481507639
1999-1,inf
1999-2,56.85329377249315
1999-3,43.37334332840385
1999-4,60.11056734806217
1999-5,53.55519458815624
1999-6,56.07967082571288
1999-7,42.999694207181456
1999-8,47.924466333594104
1999-9,56.70535451511295
1999-10,62.322219371403385
1999-11,58.28656866628064
1999-12,54.338461752020265
2000-1,59.77065546772954
2000-2,inf
2000-3,inf
2000-4,inf
2000-5,0.0
2000-6,53.00705658560896
2000-7,36.219752544538615
2000-8,0.0
2000-9,51.0402677847688
2000-10,52.98616263052317
2000-11,0.0
2000-12,0.0
2001-1,56.12504514947666
2001-2,44.79105692760921
2001-3,47.453755587926764
2001-4,48.05623633035218
2001-5,45.524667542370274
2001-6,0.0
2001-7,45.90277278481692
2001-8,52.835559134141704
2001-9,55.02433390978495
2001-10,49.12691939498673
2001-11,inf
2001-12,52.67750517318777
2002-1,47.59941707395061
2002-2,39.26990954526202
2002-3,0.0
2002-4,inf
2002-5,39.85408431813408
2002-6,inf
2002-7,73.80908723488052
2002-8,39.942121717572
2002-9,inf
2002-10,43.70199140372242
2002-11,46.11847728425902
2002-12,inf
2003-1,0.0
2003-2,inf
2003-3,47.62661933034464
2003-4,0.0
2003-5,45.49201043669706
2003-6,0.0
2003-7,35.311359917693814
2003-8,34.93640510537562
2003-9,42.50695586621977
2003-10,44.68478444610603
2003-11,46.432637222654414
2003-12,53.38487831203083
2004-1,58.20941604840636
2004-2,50.666047218745916
2004-3,60.60957514970951
2004-4,54.00727576723402
2004-5,62.864974997631215
2004-6,0.0
2004-7,inf
2004-8,52.96319497017987
2004-9,64.8093706039613
2004-10,69.22628922935297
2004-11,64.1370328503117
2004-12,78.91078935705367
2005-1,79.70634311300961
2005-2,69.03720110054108
2005-3,78.07755036049682
2005-4,77.32211366644187
2005-5,72.26156636204568
2005-6,72.17254369230515
2005-7,62.85634254168022
2005-8,69.10779634499
2005-9,73.31973721136413
2005-10,0.0
2005-11,0.0
2005-12,62.17982050151015
2006-1,59.692795075233974
2006-2,68.36441994804358
2006-3,64.47990066696295
2006-4,71.47382283420275
2006-5,64.9983344177696
2006-6,64.62080420507968
2006-7,0.0
2006-8,70.86340124113374
2006-9,67.39949729921652
2006-10,0.0
2006-11,61.74414316057521
2006-12,66.20067102904135
2007-1,77.82236598276346
2007-2,74.63150246818712
2007-3,76.71522811040049
2007-4,70.97043451670012
2007-5,inf
2007-6,73.53902018673311
2007-7,73.78230780511076
2007-8,87.00409323613457
2007-9,60.446551579765604
2007-10,83.8022331733995
2007-11,82.73108144388554
2007-12,79.20341476135943
2008-1,103.50364648061057
2008-2,111.44836759653252
2008-3,inf
2008-4,78.64492675512611
2008-5,101.03742262404336
2008-6,106.93841687834174
2008-7,107.69571568697283
2008-8,124.07263905378896
2008-9,99.40722690659766
2008-10,inf
2008-11,inf
2008-12,74.92750023540096
2009-1,72.46019960611346
2009-2,60.226379316623465
2009-3,76.91279826528444
2009-4,86.99603690443948
2009-5,inf
2009-6,78.01010378404123
2009-7,79.5965674736586
2009-8,96.6218989695892
2009-9,90.83758740710944
2009-10,95.00045221091177
2009-11,107.13603785415306
2009-12,94.70441819392101
2010-1,98.16360848846307
2010-2,95.88271114132513
2010-3,88.91470601696169
2010-4,0.0
2010-5,inf
2010-6,104.30560702074646
2010-7,95.81662912978672
2010-8,100.96406723250506
2010-9,109.83238666403135
2010-10,inf
2010-11,117.13633248415711
2010-12,99.89430254772128
2011-1,116.40116449753461
2011-2,111.0088936162955
