interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(400, 550]",-0.10085053287517372,0.3924872456598014,-0.00026852811721833625,212,400,550
"(550, 800]",-0.3478555664280148,0.24513844303515953,0.0017818221729158923,72,550,800
"(0, 5000]",-0.14699727769579707,0.05927978619839269,0.0021694992715750594,284,0,5000
