,0
1997-1,100.0
1997-2,103.55221342548819
1997-3,109.32242991502861
1997-4,119.92236232579685
1997-5,118.29472346203723
1997-6,122.38674994587441
1997-7,130.4081539518012
1997-8,120.5199241586006
1997-9,109.19005418577848
1997-10,126.25739830635285
1997-11,114.43436456611164
1997-12,114.6067150761187
1998-1,101.99277151522968
1998-2,95.7085784585953
1998-3,95.98634650888825
1998-4,91.07320053281089
1998-5,86.64889695949992
1998-6,75.83372301032995
1998-7,72.42641789588356
1998-8,75.38333154848387
1998-9,69.47269582809264
1998-10,71.6877814957772
1998-11,73.2857028353337
1998-12,75.90072651364319
1999-1,75.34277352208403
1999-2,76.29115813385769
1999-3,76.64334271220721
1999-4,77.47566043337464
1999-5,77.04949437098239
1999-6,78.28419519015021
1999-7,81.61271060955005
1999-8,77.02380873030708
1999-9,75.21466503398817
1999-10,73.76095627149336
1999-11,75.98154239247482
1999-12,73.48022802465005
2000-1,72.53289614739072
2000-2,72.71725195830373
2000-3,69.13908421376891
2000-4,71.72586365448072
2000-5,69.55812071204831
2000-6,65.63720824062884
2000-7,66.07949552313882
2000-8,66.13834303471835
2000-9,66.29098756768661
2000-10,66.02367390034496
2000-11,63.849031461044234
2000-12,63.718747982062816
2001-1,63.99306608653964
2001-2,64.06576431935255
2001-3,64.27471041309883
2001-4,62.44082293623136
2001-5,64.14475104521104
2001-6,64.10067561347866
2001-7,63.45128195467022
2001-8,61.90433032984267
2001-9,62.258400500928715
2001-10,61.945804444148365
2001-11,58.60639220319028
2001-12,59.769628085336834
2002-1,60.81239966500236
2002-2,60.84091048618395
2002-3,58.58055388706143
2002-4,58.27396185598703
2002-5,61.92006130721405
2002-6,58.980949334350406
2002-7,58.568880178248946
2002-8,59.84626324490079
2002-9,59.4139312764837
2002-10,57.8001927512077
2002-11,57.94280683282365
2002-12,57.68467239203979
2003-1,54.38841491187693
2003-2,56.54084004879013
2003-3,48.89756548495811
2003-4,49.72191656695857
2003-5,49.935997226818564
2003-6,54.930136039252545
2003-7,52.44113681333196
2003-8,51.793738666396806
2003-9,52.66670872295259
2003-10,53.694825589025164
2003-11,52.531978805570546
2003-12,53.869236285349395
2004-1,57.61674667754686
2004-2,59.702560100278454
2004-3,60.74815940380303
2004-4,61.856621058461016
2004-5,65.25723347789966
2004-6,70.57393341068904
2004-7,61.884793813967065
2004-8,63.805071817267326
2004-9,64.84462946822053
2004-10,65.23935628579824
2004-11,67.92892445452905
2004-12,66.01532209799005
2005-1,72.45400365474596
2005-2,72.2593876374073
2005-3,68.18024827462376
2005-4,71.62117157545373
2005-5,76.4314509552896
2005-6,72.89903279180442
2005-7,70.61862271012124
2005-8,70.11185263392731
2005-9,80.13937370331868
2005-10,73.9616269242626
2005-11,67.7197246028641
2005-12,65.7314528469551
2006-1,65.9633849778532
2006-2,68.30345640804856
2006-3,75.38832037010575
2006-4,68.26733268370587
2006-5,71.29783650137779
2006-6,66.95552700625277
2006-7,68.24772524543845
2006-8,74.48110278100451
2006-9,71.79537976601338
2006-10,67.82908112552657
2006-11,68.44386033295817
2006-12,66.97374060168228
2007-1,67.35047931532844
2007-2,66.9702678380059
2007-3,66.6827487912251
2007-4,68.17419541316598
2007-5,68.95485991979437
2007-6,69.78801164507267
2007-7,70.47976073782478
2007-8,71.4493812943083
2007-9,71.83612051242476
2007-10,71.24065400428917
2007-11,72.61059159712401
2007-12,75.00243443079566
2008-1,77.23651642089338
2008-2,79.78944819130653
2008-3,94.33142830982004
2008-4,78.8067907524237
2008-5,85.70680348270842
2008-6,80.10050373000608
2008-7,78.10632213527803
2008-8,78.7504313621949
2008-9,77.08498068688287
2008-10,72.88158831981985
2008-11,68.20360525157722
2008-12,73.18460839099163
2009-1,69.56975651326832
2009-2,70.6297161255219
2009-3,70.6454365607683
2009-4,73.16663154728413
2009-5,76.78225635127845
2009-6,81.79825961475754
2009-7,85.18661307202957
2009-8,82.26154036768642
2009-9,81.85329558085091
2009-10,82.78714312836986
2009-11,83.4634077264379
2009-12,83.05500295825027
2010-1,84.64388845379383
2010-2,88.48079225799327
2010-3,90.12946571707866
2010-4,91.27730470185129
2010-5,89.68153719220618
2010-6,89.34880357529454
2010-7,91.91305789697238
2010-8,93.6821980344126
2010-9,94.16886492854853
2010-10,100.03181404270288
2010-11,98.95572226747696
2010-12,98.26048194218913
2011-1,102.78223906403173
2011-2,105.69742236446498
2011-3,110.58415942876468
2011-4,116.03609920364168
2011-5,113.5022525116546
2011-6,113.7739124517692
2011-7,112.28257360762714
2011-8,111.60944572444427
2011-9,112.53649818533111
2011-10,113.5690551596362
2011-11,112.29485891232834
2011-12,109.46709708817741
2012-1,109.32913730123093
2012-2,110.9888783517889
2012-3,115.12178601991332
2012-4,118.02423588544322
2012-5,120.4717351854245
2012-6,120.64957164447456
2012-7,125.94035337266094
2012-8,126.27819814285628
2012-9,132.94570380131537
2012-10,136.85551968571409
2012-11,136.92395115833884
2012-12,137.07660856369367
2013-1,145.30684734735516
2013-2,149.12017985559066
2013-3,150.02073266447414
2013-4,144.64452640000127
2013-5,145.91009097853794
2013-6,148.4431129721986
2013-7,149.57553614252552
2013-8,149.16511155901998
2013-9,150.349332946745
2013-10,150.33938611656438
2013-11,148.44941325604464
2013-12,148.89679389224187
2014-1,148.20754729716214
2014-2,150.01090950538298
2014-3,150.8732984174307
2014-4,150.41484478161914
2014-5,149.8585955924312
2014-6,153.7165769363576
2014-7,157.7720788943153
2014-8,158.9508610030669
2014-9,163.76171676135144
2014-10,167.266444293562
2014-11,167.7081086873844
2014-12,169.75942295029756
2015-1,175.30262661554596
2015-2,179.4025462665171
2015-3,175.53148481598978
2015-4,176.71108281089082
2015-5,179.10421114561424
2015-6,183.78246811795736
2015-7,185.56460818448178
2015-8,184.74094219358074
2015-9,190.12796738849138
2015-10,181.4875980672597
2015-11,178.89113845894232
2015-12,179.19819076588018
2016-1,171.3890208530499
2016-2,165.86063794846288
2016-3,167.89637276516905
2016-4,167.8451963911121
2016-5,166.87647401626205
2016-6,170.7543281917668
2016-7,173.21019219846042
2016-8,176.29764314976956
2016-9,182.74720747786333
2016-10,185.84790372347118
2016-11,188.62149417582913
2016-12,188.82538661226002
2017-1,192.41852750003682
2017-2,193.4489773138113
2017-3,200.09219454985833
2017-4,204.67202172152108
2017-5,205.20202492449437
2017-6,207.79435470631907
2017-7,207.89500552255453
2017-8,211.86301482576272
2017-9,212.11132582880725
2017-10,212.17378394493713
2017-11,219.79858368517534
2017-12,222.80114591971451
2018-1,224.79380472733524
2018-2,229.8526933405338
2018-3,231.4005532480091
2018-4,237.85893311693678
2018-5,243.80738132133934
2018-6,250.30616478208648
2018-7,251.698667145885
2018-8,255.64105363987784
2018-9,249.9386125551942
2018-10,238.65467617248598
2018-11,233.5675818272876
2018-12,226.21903533530707
2019-1,227.88460972604358
2019-2,229.6417575521042
2019-3,238.15493193245595
2019-4,244.0304391550161
2019-5,246.99217974024012
2019-6,243.482381128537
2019-7,246.88551725069738
2019-8,247.63453802247787
2019-9,243.32086561561113
2019-10,237.54828881804593
2019-11,241.65105917236306
2019-12,236.47148910941476
2020-1,236.131321320374
2020-2,236.280044251794
2020-3,238.19654845124717
2020-4,236.49057940220484
2020-5,239.64077907598855
2020-6,238.56602955214927
2020-7,242.70116301647852
2020-8,236.63738994529572
2020-9,238.71655126755996
2020-10,238.45971174877133
2020-11,234.3911652364497
2020-12,236.37384089552907
2021-1,236.38318376980493
2021-2,238.70782855110485
2021-3,241.82944779537684
2021-4,244.75502928599994
2021-5,247.11549159378455
2021-6,248.3133998226613
2021-7,250.26297151226981
2021-8,249.7581989184554
2021-9,244.50659428020649
2021-10,100.0
2021-11,100.0
2021-12,100.0
