,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
57,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",6,D,1995-11-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_6_D"
67,"KO SHING HSE(Block B),KING MAN ST|高勝樓B座,敬民街",4,2,1995-12-18,+RF:262 SFCONSIDER IS BELOWMARKET VALUE ,blank,"+RF:262 SFCONSIDER IS BELOWMARKET VALUE ,blank",,False,,False,,,False,262,False,,,False,,False,,False,,False,,False,False,False,False,,,"KO SHING HSE(Block B),KING MAN ST|高勝樓B座,敬民街_4_2"
115,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路",blank,C6,1996-01-16,+GDN RF TERRACE &YD ,blank,"+GDN RF TERRACE &YD ,blank",,False,,False,,,False,,True,,,False,,False,,True,,False,,True,False,False,False,,,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路_blank_C6"
120,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",5,B,1996-01-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_5_B"
134,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",8,2,1996-01-26,BELOW MARKET VALUE ,blank,"BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_8_2"
152,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",8,B,1996-02-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_8_B"
172,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路",blank,A3,1996-02-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路_blank_A3"
174,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",11,A,1996-02-28,+RF:500 SF ,blank,"+RF:500 SF ,blank",,False,,False,,,False,500,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_11_A"
205,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",1,8,1996-03-25,CPS 55 ON LG/F+GDN:3479 SF ,blank,"CPS 55 ON LG/F+GDN:3479 SF ,blank",,False,,False,,,False,,False,,,False,,False,3479,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_1_8"
219,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",5,H,1996-04-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_5_H"
221,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路",blank,C2,1996-03-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路_blank_C2"
247,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",1,7,1996-04-02,+F/R:131 SF ,blank,"+F/R:131 SF ,blank",,False,,False,131,,False,,False,,,False,,False,,False,,False,,False,False,False,False,131,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_1_7"
255,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路",11,B,1996-04-12,+RF:508 SF ,blank,"+RF:508 SF ,blank",,False,,False,,,False,508,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路_11_B"
264,"SAI KUNG TOWN CTR(Block D),FUK MAN RD|西貢苑D座,福民路",10,B,1996-04-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block D),FUK MAN RD|西貢苑D座,福民路_10_B"
277,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",10,7,1996-05-10,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_10_7"
316,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路",G,B,1996-05-24,CPS 24 & 40 ,blank,"CPS 24 & 40 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路_G_B"
321,"KING WAH BLDG,KING MAN ST|經華樓,敬民街",2,A,1996-05-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"KING WAH BLDG,KING MAN ST|經華樓,敬民街_2_A"
324,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",4,2,1996-05-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_4_2"
332,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",G,10,1996-05-01,CPS 40 & 42 ON LG/F ,blank,"CPS 40 & 42 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_G_10"
341,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",7,C,1996-06-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_7_C"
399,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",7,G,1996-07-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_7_G"
405,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",6,B,1996-07-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_6_B"
408,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",5,F,1996-07-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_5_F"
427,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",5,G,1996-07-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_5_G"
431,"KAM WAH BLDG,CHAN MAN ST|錦華樓,親民街",G,A,1996-07-29,+C/L ,blank,"+C/L ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"KAM WAH BLDG,CHAN MAN ST|錦華樓,親民街_G_A"
446,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路",7,C,1996-07-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路_7_C"
460,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路",G,A,1996-07-25,+F/R:503 SFCPS 38 & 51 ON LG/F ,blank,"+F/R:503 SFCPS 38 & 51 ON LG/F ,blank",,False,,False,503,,False,,False,,,False,,False,,False,,False,,False,True,False,False,503,,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路_G_A"
492,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路",2,B,1996-08-22,CPS 72 & 76 ON LG/F+RF:1169 SF ,blank,"CPS 72 & 76 ON LG/F+RF:1169 SF ,blank",,False,,False,,,False,1169,False,,,False,,False,,False,,False,,False,True,False,False,,,"GREEN PARK,RAZOR HILL RD|碧翠苑,碧翠路_2_B"
499,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路",7,3,1996-08-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路_7_3"
531,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",7,D,1996-09-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_7_D"
547,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",7,A,1996-09-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_7_A"
560,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路",9,D,1996-09-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路_9_D"
565,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路",11,7,1996-09-16,+RF:414 SF ,blank,"+RF:414 SF ,blank",,False,,False,,,False,414,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路_11_7"
604,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路",10,4,1996-09-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路_10_4"
650,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路",blank,B1,1996-10-19,+TERR:178 SF+GDN & RF ,blank,"+TERR:178 SF+GDN & RF ,blank",,False,,False,,,False,,True,,,False,,False,,True,,False,,False,False,False,False,,,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路_blank_B1"
660,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",11,C,1996-10-22,+RF:619 SF ,blank,"+RF:619 SF ,blank",,False,,False,,,False,619,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_11_C"
662,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路",3,2,1996-09-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路_3_2"
696,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",8,B,1996-10-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_8_B"
710,"SAI KUNG GARDEN(Block 2),CHAN MAN ST|西貢花園2座,親民街",8,F,1996-10-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG GARDEN(Block 2),CHAN MAN ST|西貢花園2座,親民街_8_F"
731,"FLORAL VILLAS,TSO WO RD|早禾居,早禾路",blank,E4,1996-11-22,+F/R:162 SF+GDN & OPENSPACE:13652 SF               ,blank,"+F/R:162 SF+GDN & OPENSPACE:13652 SF               ,blank",,False,,False,162,,False,,False,,,False,,False,,True,,False,,False,False,False,False,162,,"FLORAL VILLAS,TSO WO RD|早禾居,早禾路_blank_E4"
741,"SAI KUNG GARDEN(Block 2),CHAN MAN ST|西貢花園2座,親民街",5,E,1996-11-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG GARDEN(Block 2),CHAN MAN ST|西貢花園2座,親民街_5_E"
749,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",7,F,1996-11-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_7_F"
750,"CASA BELLA,SILVERSTRAND BEACH RD|銀海山莊,銀線灣道",1,7A,1996-11-18,CPS 28 ,blank,"CPS 28 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"CASA BELLA,SILVERSTRAND BEACH RD|銀海山莊,銀線灣道_1_7A"
753,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路",11,C,1996-11-09,+RF:520 SF ,blank,"+RF:520 SF ,blank",,False,,False,,,False,520,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路_11_C"
759,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路",2,3,1996-11-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block A),FUK MAN RD|西貢大廈A座,福民路_2_3"
764,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街",2,2,1996-10-11,+RF:262 SF ,blank,"+RF:262 SF ,blank",,False,,False,,,False,262,False,,,False,,False,,False,,False,,False,False,False,False,,,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街_2_2"
783,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",G,8,1996-12-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_G_8"
784,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",6,A,1996-12-10,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_6_A"
795,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路",11,C,1996-12-05,+RF:520 SF ,blank,"+RF:520 SF ,blank",,False,,False,,,False,520,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block F),FUK MAN RD|西貢苑F座,福民路_11_C"
819,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",2,3,1996-12-19,+RF:1162 SFCPS 32 ON LG/F ,blank,"+RF:1162 SFCPS 32 ON LG/F ,blank",,False,,False,,,False,1162,False,,,False,,False,,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_2_3"
826,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街",4,G,1996-12-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街_4_G"
827,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路",blank,C6,1996-11-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"BAYSIDE VILLAS,PIK SHA RD|碧沙別墅,碧沙路_blank_C6"
845,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街",2,2,1996-11-18,+RF:262 SF ,blank,"+RF:262 SF ,blank",,False,,False,,,False,262,False,,,False,,False,,False,,False,,False,False,False,False,,,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街_2_2"
846,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街",3,3,1996-12-27,+RF:302 SF ,blank,"+RF:302 SF ,blank",,False,,False,,,False,302,False,,,False,,False,,False,,False,,False,False,False,False,,,"KO SHING HSE(Block D),KING MAN ST|高勝樓D座,敬民街_3_3"
847,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",5,H,1996-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_5_H"
851,"SAI KUNG TOWN CTR(Block D),FUK MAN RD|西貢苑D座,福民路",6,B,1996-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block D),FUK MAN RD|西貢苑D座,福民路_6_B"
858,"FLORAL VILLAS,TSO WO RD|早禾居,早禾路",blank,8,1996-12-20,+F/R:377 SF ,blank,"+F/R:377 SF ,blank",,False,,False,377,,False,,False,,,False,,False,,False,,False,,False,False,False,False,377,,"FLORAL VILLAS,TSO WO RD|早禾居,早禾路_blank_8"
864,4 SILVER STAR PATH|4 銀星徑,G,A,1996-12-24,CPS 1-26 ,blank,"CPS 1-26 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,4 SILVER STAR PATH|4 銀星徑_G_A
884,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街",9,G,1996-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街_9_G"
896,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",11,2,1996-12-19,+RF:447 SF ,blank,"+RF:447 SF ,blank",,False,,False,,,False,447,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_11_2"
933,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",9,B,1997-01-10,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_9_B"
939,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",G,whole floor,1997-01-20,CPS 51 & 52 ON LG/F ,blank,"CPS 51 & 52 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_G_whole floor"
967,"CLOVER LODGE,WONG KENG TEI|萬宜山莊,黃(京)地",blank,whole floor,1997-01-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"CLOVER LODGE,WONG KENG TEI|萬宜山莊,黃(京)地_blank_whole floor"
980,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",2,1,1997-01-20,+RFCPS 19 ON LG/F ,blank,"+RFCPS 19 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_2_1"
988,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",6,7,1997-01-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_6_7"
1007,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路",7,G,1997-01-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block A),FUK MAN RD|西貢苑A座,福民路_7_G"
1049,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",5,C,1997-01-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_5_C"
1055,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路",8,1,1997-01-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG BLDG(Block B),FUK MAN RD|西貢大廈B座,福民路_8_1"
1069,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路",6,B,1997-01-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block B),FUK MAN RD|西貢苑B座,福民路_6_B"
1084,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",8,G,1996-12-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_8_G"
1210,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",5,E,1997-01-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_5_E"
1219,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",5,E,1997-02-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_5_E"
1223,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",7,E,1997-01-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_7_E"
1241,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路",1,12,1997-02-12,CPS 8 ON LG/F ,blank,"CPS 8 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"RISE PARK VILLAS,RAZOR HILL RD|麗沙灣別墅,碧翠路_1_12"
1243,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街",11,G,1997-01-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG GARDEN(Block 1),CHAN MAN ST|西貢花園1座,親民街_11_G"
1250,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路",8,H,1997-02-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block E),FUK MAN RD|西貢苑E座,福民路_8_H"
1285,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路",7,D,1997-02-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"SAI KUNG TOWN CTR(Block C),FUK MAN RD|西貢苑C座,福民路_7_D"
