interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.14729089477684232,0.0,0.013843246425512712,5028,0,300
"(300, 400]",-0.21127873905155073,0.0,0.03847179800559497,26810,300,400
"(400, 550]",-0.21031922643591142,0.0,0.0660240725921375,37738,400,550
"(550, 800]",-0.006789560312007363,0.6495049214100406,-0.0008809799257387674,5167,550,800
"(800, 100000]",0.05329443552966617,0.15031293566995485,-0.16546546171488585,546,800,100000
"(0, 100000]",-0.18807767929673364,0.0,0.04935647374126184,75289,0,100000
