,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
13,11 NANKING ST|11 南京街_2_F.P.,11 NANKING ST|11 南京街,2,F.P.,2020-09-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
14,11 NANKING ST|11 南京街_2_R.P.,11 NANKING ST|11 南京街,2,R.P.,2020-09-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
15,11 NANKING ST|11 南京街_3_F.P.,11 NANKING ST|11 南京街,3,F.P.,2020-09-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
16,11 NANKING ST|11 南京街_3_R.P.,11 NANKING ST|11 南京街,3,R.P.,2013-12-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
17,11 NANKING ST|11 南京街_4_F.P.,11 NANKING ST|11 南京街,4,F.P.,2020-09-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
18,11 NANKING ST|11 南京街_4_R.P.,11 NANKING ST|11 南京街,4,R.P.,2020-09-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
19,11 NANKING ST|11 南京街_5_F.P.,11 NANKING ST|11 南京街,5,F.P.,2020-09-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
20,11 NANKING ST|11 南京街_5_R.P.,11 NANKING ST|11 南京街,5,R.P.,2020-09-28,+1/2 SHARE OF RF ,blank,"+1/2 SHARE OF RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
21,117 PARKES ST|117 白加士街_1_whole floor,117 PARKES ST|117 白加士街,1,whole floor,2014-10-10,+F/R:108 SF ,blank,"+F/R:108 SF ,blank",,False,,False,108,,False,,False,,,False,,False,,False,,False,,False,False,False,False,108,
22,117 PARKES ST|117 白加士街_2_whole floor,117 PARKES ST|117 白加士街,2,whole floor,2006-09-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
23,117 PARKES ST|117 白加士街_3_whole floor,117 PARKES ST|117 白加士街,3,whole floor,2001-06-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
24,117 PARKES ST|117 白加士街_4_whole floor,117 PARKES ST|117 白加士街,4,whole floor,2019-03-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
25,117 PARKES ST|117 白加士街_6_whole floor,117 PARKES ST|117 白加士街,6,whole floor,2014-12-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
26,117 PARKES ST|117 白加士街_7_whole floor,117 PARKES ST|117 白加士街,7,whole floor,2016-11-18,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
27,118 SHANGHAI ST|118 上海街_1_whole floor,118 SHANGHAI ST|118 上海街,1,whole floor,2007-08-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
28,118 SHANGHAI ST|118 上海街_2_whole floor,118 SHANGHAI ST|118 上海街,2,whole floor,2019-08-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
29,118 SHANGHAI ST|118 上海街_3_whole floor,118 SHANGHAI ST|118 上海街,3,whole floor,2009-12-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
30,118 SHANGHAI ST|118 上海街_4_whole floor,118 SHANGHAI ST|118 上海街,4,whole floor,2020-10-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
31,118 SHANGHAI ST|118 上海街_5_whole floor,118 SHANGHAI ST|118 上海街,5,whole floor,2005-02-03,+RFBELOW MARKET VALUE ,blank,"+RFBELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,
32,121 PARKES ST|121 白加士街_1_whole floor,121 PARKES ST|121 白加士街,1,whole floor,2007-10-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
33,121 PARKES ST|121 白加士街_4_whole floor,121 PARKES ST|121 白加士街,4,whole floor,2019-04-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
34,121 PARKES ST|121 白加士街_5_whole floor,121 PARKES ST|121 白加士街,5,whole floor,2019-05-28,RF,blank,"RF,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
35,125 PARKES ST|125 白加士街_1_whole floor,125 PARKES ST|125 白加士街,1,whole floor,2017-03-28,+F/R:237 SF ,blank,"+F/R:237 SF ,blank",,False,,False,237,,False,,False,,,False,,False,,False,,False,,False,False,False,False,237,
36,125 PARKES ST|125 白加士街_2_whole floor,125 PARKES ST|125 白加士街,2,whole floor,2020-12-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
37,134 TEMPLE ST|134 廟街_1_whole floor,134 TEMPLE ST|134 廟街,1,whole floor,2020-10-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
38,134 TEMPLE ST|134 廟街_2_whole floor,134 TEMPLE ST|134 廟街,2,whole floor,2019-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
39,134 TEMPLE ST|134 廟街_4_whole floor,134 TEMPLE ST|134 廟街,4,whole floor,2011-10-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
40,134 TEMPLE ST|134 廟街_blank_whole floor,134 TEMPLE ST|134 廟街,blank,whole floor,2016-05-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
41,135 PARKES ST|135 白加士街_1_whole floor,135 PARKES ST|135 白加士街,1,whole floor,2017-07-03,+F/R:97 SF ,blank,"+F/R:97 SF ,blank",,False,,False,97,,False,,False,,,False,,False,,False,,False,,False,False,False,False,97,
42,135 PARKES ST|135 白加士街_2_whole floor,135 PARKES ST|135 白加士街,2,whole floor,2020-01-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
43,135 PARKES ST|135 白加士街_5_whole floor,135 PARKES ST|135 白加士街,5,whole floor,2018-02-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
44,144 RECLAMATION ST|144 新填地街_2_whole floor,144 RECLAMATION ST|144 新填地街,2,whole floor,2020-08-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
45,144 RECLAMATION ST|144 新填地街_4_whole floor,144 RECLAMATION ST|144 新填地街,4,whole floor,2009-09-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
46,144 RECLAMATION ST|144 新填地街_7_whole floor,144 RECLAMATION ST|144 新填地街,7,whole floor,2019-10-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
47,151 TEMPLE ST|151 廟街_1_whole floor,151 TEMPLE ST|151 廟街,1,whole floor,2019-06-17,blank,FR:43 SF / ,"blank,FR:43 SF / ",,False,,False,43,43,False,,False,,,False,,False,,False,,False,,False,False,False,False,43,
48,151 TEMPLE ST|151 廟街_2_whole floor,151 TEMPLE ST|151 廟街,2,whole floor,2003-11-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
49,151 TEMPLE ST|151 廟街_3_whole floor,151 TEMPLE ST|151 廟街,3,whole floor,2016-06-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
50,151 TEMPLE ST|151 廟街_5_whole floor,151 TEMPLE ST|151 廟街,5,whole floor,2018-09-27,RF,blank,"RF,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
51,151 TEMPLE ST|151 廟街_blank_whole floor,151 TEMPLE ST|151 廟街,blank,whole floor,2007-06-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
52,155 TEMPLE ST|155 廟街_1_whole floor,155 TEMPLE ST|155 廟街,1,whole floor,2016-06-27,+F/R ,blank,"+F/R ,blank",,False,,False,,,True,,False,,,False,,False,,False,,False,,False,False,False,False,,
53,155 TEMPLE ST|155 廟街_2_whole floor,155 TEMPLE ST|155 廟街,2,whole floor,2018-11-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
54,155 TEMPLE ST|155 廟街_3_whole floor,155 TEMPLE ST|155 廟街,3,whole floor,2017-09-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
55,155 TEMPLE ST|155 廟街_4_whole floor,155 TEMPLE ST|155 廟街,4,whole floor,2016-05-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
56,155 TEMPLE ST|155 廟街_5_whole floor,155 TEMPLE ST|155 廟街,5,whole floor,2010-10-19,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
57,16-22A TAK CHEONG LANE|16-22A 德昌里_1_1,16-22A TAK CHEONG LANE|16-22A 德昌里,1,1,2013-07-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
58,16-22A TAK CHEONG LANE|16-22A 德昌里_1_2,16-22A TAK CHEONG LANE|16-22A 德昌里,1,2,2011-06-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
59,16-22A TAK CHEONG LANE|16-22A 德昌里_1_3,16-22A TAK CHEONG LANE|16-22A 德昌里,1,3,2020-01-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
60,16-22A TAK CHEONG LANE|16-22A 德昌里_1_4,16-22A TAK CHEONG LANE|16-22A 德昌里,1,4,2011-12-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
61,16-22A TAK CHEONG LANE|16-22A 德昌里_1_5,16-22A TAK CHEONG LANE|16-22A 德昌里,1,5,2018-11-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
62,16-22A TAK CHEONG LANE|16-22A 德昌里_1_6,16-22A TAK CHEONG LANE|16-22A 德昌里,1,6,2018-08-29,blank,FR:43 SF / ,"blank,FR:43 SF / ",,False,,False,,43,False,,False,,,False,,False,,False,,False,,False,False,False,False,43,
63,16-22A TAK CHEONG LANE|16-22A 德昌里_2_1,16-22A TAK CHEONG LANE|16-22A 德昌里,2,1,2008-01-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
64,16-22A TAK CHEONG LANE|16-22A 德昌里_2_2,16-22A TAK CHEONG LANE|16-22A 德昌里,2,2,2011-02-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
65,16-22A TAK CHEONG LANE|16-22A 德昌里_2_3,16-22A TAK CHEONG LANE|16-22A 德昌里,2,3,2011-08-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
66,16-22A TAK CHEONG LANE|16-22A 德昌里_2_4,16-22A TAK CHEONG LANE|16-22A 德昌里,2,4,2011-12-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
67,16-22A TAK CHEONG LANE|16-22A 德昌里_2_5A,16-22A TAK CHEONG LANE|16-22A 德昌里,2,5A,2011-05-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
68,16-22A TAK CHEONG LANE|16-22A 德昌里_2_5B,16-22A TAK CHEONG LANE|16-22A 德昌里,2,5B,2011-05-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
69,16-22A TAK CHEONG LANE|16-22A 德昌里_2_6A,16-22A TAK CHEONG LANE|16-22A 德昌里,2,6A,2017-06-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
70,16-22A TAK CHEONG LANE|16-22A 德昌里_2_6B,16-22A TAK CHEONG LANE|16-22A 德昌里,2,6B,2018-01-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
71,16-22A TAK CHEONG LANE|16-22A 德昌里_3_1,16-22A TAK CHEONG LANE|16-22A 德昌里,3,1,2007-04-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
72,16-22A TAK CHEONG LANE|16-22A 德昌里_3_2,16-22A TAK CHEONG LANE|16-22A 德昌里,3,2,2010-11-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
73,16-22A TAK CHEONG LANE|16-22A 德昌里_3_3,16-22A TAK CHEONG LANE|16-22A 德昌里,3,3,2011-05-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
74,16-22A TAK CHEONG LANE|16-22A 德昌里_3_4,16-22A TAK CHEONG LANE|16-22A 德昌里,3,4,2018-04-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
75,16-22A TAK CHEONG LANE|16-22A 德昌里_3_5,16-22A TAK CHEONG LANE|16-22A 德昌里,3,5,2011-05-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
76,16-22A TAK CHEONG LANE|16-22A 德昌里_4_1,16-22A TAK CHEONG LANE|16-22A 德昌里,4,1,2011-03-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
77,16-22A TAK CHEONG LANE|16-22A 德昌里_4_2,16-22A TAK CHEONG LANE|16-22A 德昌里,4,2,2011-02-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
78,16-22A TAK CHEONG LANE|16-22A 德昌里_4_4,16-22A TAK CHEONG LANE|16-22A 德昌里,4,4,2011-05-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
79,16-22A TAK CHEONG LANE|16-22A 德昌里_4_5,16-22A TAK CHEONG LANE|16-22A 德昌里,4,5,2020-01-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
80,16-22A TAK CHEONG LANE|16-22A 德昌里_4_6,16-22A TAK CHEONG LANE|16-22A 德昌里,4,6,2011-02-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
81,16-22A TAK CHEONG LANE|16-22A 德昌里_5_5,16-22A TAK CHEONG LANE|16-22A 德昌里,5,5,2011-05-20,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
82,16-22A TAK CHEONG LANE|16-22A 德昌里_5_6,16-22A TAK CHEONG LANE|16-22A 德昌里,5,6,2011-02-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
83,16-22A TAK CHEONG LANE|16-22A 德昌里_6_3,16-22A TAK CHEONG LANE|16-22A 德昌里,6,3,2011-12-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
84,16-22A TAK CHEONG LANE|16-22A 德昌里_6_6,16-22A TAK CHEONG LANE|16-22A 德昌里,6,6,2011-05-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
85,16-22A TAK CHEONG LANE|16-22A 德昌里_7_1,16-22A TAK CHEONG LANE|16-22A 德昌里,7,1,2019-06-19,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
86,16-22A TAK CHEONG LANE|16-22A 德昌里_7_5,16-22A TAK CHEONG LANE|16-22A 德昌里,7,5,2015-07-28,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
87,16-22A TAK CHEONG LANE|16-22A 德昌里_7_6,16-22A TAK CHEONG LANE|16-22A 德昌里,7,6,2011-05-16,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
88,161 SHANGHAI ST|161 上海街_1_whole floor,161 SHANGHAI ST|161 上海街,1,whole floor,2019-04-23,blank,FR:75 SF / ,"blank,FR:75 SF / ",,False,,False,,75,False,,False,,,False,,False,,False,,False,,False,False,False,False,75,
89,161 SHANGHAI ST|161 上海街_2_whole floor,161 SHANGHAI ST|161 上海街,2,whole floor,2019-04-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
90,161 SHANGHAI ST|161 上海街_5_whole floor,161 SHANGHAI ST|161 上海街,5,whole floor,2018-05-15,RF ,blank,"RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
91,161 SHANGHAI ST|161 上海街_blank_whole floor,161 SHANGHAI ST|161 上海街,blank,whole floor,2011-01-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
92,163 TEMPLE ST|163 廟街_2_whole floor,163 TEMPLE ST|163 廟街,2,whole floor,2020-09-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
93,163 TEMPLE ST|163 廟街_3_whole floor,163 TEMPLE ST|163 廟街,3,whole floor,2005-10-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
94,163 TEMPLE ST|163 廟街_4_whole floor,163 TEMPLE ST|163 廟街,4,whole floor,2018-04-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
95,163 TEMPLE ST|163 廟街_5_whole floor,163 TEMPLE ST|163 廟街,5,whole floor,2017-03-10,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
96,163 TEMPLE ST|163 廟街_blank_whole floor,163 TEMPLE ST|163 廟街,blank,whole floor,2013-12-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
97,17 PITT ST|17 碧街_1_whole floor,17 PITT ST|17 碧街,1,whole floor,2010-03-22,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
98,17 PITT ST|17 碧街_2_whole floor,17 PITT ST|17 碧街,2,whole floor,2018-04-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
99,17 PITT ST|17 碧街_6_whole floor,17 PITT ST|17 碧街,6,whole floor,2018-10-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
100,17 PITT ST|17 碧街_7_whole floor,17 PITT ST|17 碧街,7,whole floor,2011-07-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
101,17 PITT ST|17 碧街_8_whole floor,17 PITT ST|17 碧街,8,whole floor,2020-09-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
102,192 TEMPLE ST|192 廟街_13_whole floor,192 TEMPLE ST|192 廟街,13,whole floor,2017-02-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
103,192 TEMPLE ST|192 廟街_24_whole floor,192 TEMPLE ST|192 廟街,24,whole floor,2017-02-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
104,192 TEMPLE ST|192 廟街_5_whole floor,192 TEMPLE ST|192 廟街,5,whole floor,2017-02-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
105,196 RECLAMATION ST|196 新填地街_1_whole floor,196 RECLAMATION ST|196 新填地街,1,whole floor,2011-12-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
106,196 RECLAMATION ST|196 新填地街_2_whole floor,196 RECLAMATION ST|196 新填地街,2,whole floor,2018-03-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
107,196 RECLAMATION ST|196 新填地街_3_whole floor,196 RECLAMATION ST|196 新填地街,3,whole floor,2004-06-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
108,196 RECLAMATION ST|196 新填地街_4_whole floor,196 RECLAMATION ST|196 新填地街,4,whole floor,2012-10-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
109,196 RECLAMATION ST|196 新填地街_5_whole floor,196 RECLAMATION ST|196 新填地街,5,whole floor,2008-01-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
110,198 TEMPLE ST|198 廟街_1_whole floor,198 TEMPLE ST|198 廟街,1,whole floor,2020-01-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
111,198 TEMPLE ST|198 廟街_2_whole floor,198 TEMPLE ST|198 廟街,2,whole floor,2018-05-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
112,198 TEMPLE ST|198 廟街_3_whole floor,198 TEMPLE ST|198 廟街,3,whole floor,1997-11-08,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
113,198 TEMPLE ST|198 廟街_4_whole floor,198 TEMPLE ST|198 廟街,4,whole floor,1997-07-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
114,199 RECLAMATION ST|199 新填地街_2_whole floor,199 RECLAMATION ST|199 新填地街,2,whole floor,2019-08-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
115,199 RECLAMATION ST|199 新填地街_3_whole floor,199 RECLAMATION ST|199 新填地街,3,whole floor,2019-01-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
116,199 RECLAMATION ST|199 新填地街_4_whole floor,199 RECLAMATION ST|199 新填地街,4,whole floor,1997-05-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
117,199 RECLAMATION ST|199 新填地街_5_whole floor,199 RECLAMATION ST|199 新填地街,5,whole floor,2019-04-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
118,199 RECLAMATION ST|199 新填地街_7_whole floor,199 RECLAMATION ST|199 新填地街,7,whole floor,2015-12-09,+RF:363 SF ,blank,"+RF:363 SF ,blank",,False,,False,,,False,363,False,,,False,,False,,False,,False,,False,False,False,False,,
119,205 TEMPLE ST|205 廟街_2_whole floor,205 TEMPLE ST|205 廟街,2,whole floor,2008-04-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
