,0
1997-1,100.0
1997-2,108.44011889529521
1997-3,107.91356529475836
1997-4,113.21819691712068
1997-5,111.93563770557724
1997-6,118.14492950191382
1997-7,128.7846098018046
1997-8,110.00899041480699
1997-9,108.08598449013891
1997-10,119.17106586723318
1997-11,114.24326043679314
1997-12,108.5127508062903
1998-1,101.54530149981673
1998-2,90.2810400115673
1998-3,93.9806927138004
1998-4,90.39692484823708
1998-5,86.9842073890789
1998-6,74.5443500558497
1998-7,70.53315653054034
1998-8,66.38371444773114
1998-9,65.99403632727993
1998-10,67.36663581595252
1998-11,69.11080936656042
1998-12,70.48036047315242
1999-1,72.87563760675783
1999-2,73.13231759466782
1999-3,69.66265318186137
1999-4,71.98029634446654
1999-5,71.66641090718736
1999-6,70.72199943711018
1999-7,72.28273438102505
1999-8,67.68460849171787
1999-9,69.36348656626534
1999-10,65.52107164814521
1999-11,67.48286841713151
1999-12,67.33954807831084
2000-1,68.282178105154
2000-2,64.93847116144305
2000-3,64.10446070784056
2000-4,62.96340327363139
2000-5,61.23586500341571
2000-6,57.30996683064308
2000-7,62.9241093136559
2000-8,59.593964495511656
2000-9,60.745373247259415
2000-10,60.304656226539585
2000-11,58.07221873899135
2000-12,57.365023635694136
2001-1,56.54837230241023
2001-2,54.670954642757785
2001-3,55.18843869253849
2001-4,56.626042786250395
2001-5,55.81894159596927
2001-6,57.794466615419346
2001-7,59.34290504308131
2001-8,56.66763203616008
2001-9,56.19053076516865
2001-10,56.072290499883714
2001-11,54.092986519782336
2001-12,53.03955669732239
2002-1,51.762999817366406
2002-2,53.52219724372761
2002-3,53.293329119549796
2002-4,53.42803029451589
2002-5,55.010052437098786
2002-6,51.817114362548054
2002-7,52.412204417600826
2002-8,51.43828125612977
2002-9,57.26497286135314
2002-10,53.625168721826185
2002-11,50.505760569837136
2002-12,53.436211375598944
2003-1,50.697156876155994
2003-2,51.935350831103676
2003-3,49.39026258603338
2003-4,54.4555558117515
2003-5,45.077198174573255
2003-6,50.39740354929844
2003-7,51.398658915932046
2003-8,45.25920091999399
2003-9,50.21062137160889
2003-10,50.419855173967576
2003-11,49.04236249287185
2003-12,54.39274353784758
2004-1,53.19404209801456
2004-2,55.72980804248194
2004-3,56.630561637161115
2004-4,57.358794291756
2004-5,57.026795970735286
2004-6,56.7937509757962
2004-7,57.105613873741866
2004-8,56.50345884351753
2004-9,57.63777316419287
2004-10,60.20488703053335
2004-11,62.16068176932153
2004-12,61.40653183522799
2005-1,63.077692098158046
2005-2,62.11958587800604
2005-3,63.90030799640457
2005-4,65.37141735386746
2005-5,66.17388614606621
2005-6,65.03568458941879
2005-7,67.17141393869669
2005-8,65.70344684531571
2005-9,64.7924815360866
2005-10,66.30655461092758
2005-11,61.78228229520499
2005-12,62.03512327312386
2006-1,63.05501379387284
2006-2,65.14164408100724
2006-3,65.0064880485763
2006-4,63.34003918715888
2006-5,62.69715545879622
2006-6,64.18971802138927
2006-7,63.03638900781304
2006-8,64.53523854865611
2006-9,63.53493433274045
2006-10,63.38276059696165
2006-11,62.315305032537836
2006-12,63.90452103294542
2007-1,63.107304078627365
2007-2,63.41270550607382
2007-3,62.87072024828356
2007-4,64.91091485458553
2007-5,65.68832444470951
2007-6,66.21579272998544
2007-7,66.69706405592683
2007-8,67.74731048214218
2007-9,68.36162665792381
2007-10,68.28126318532412
2007-11,71.107626974359
2007-12,76.27995987302742
2008-1,80.65884267719949
2008-2,83.82092290808984
2008-3,83.11460021638638
2008-4,80.34118411799017
2008-5,106.38128244974827
2008-6,83.14854507362986
2008-7,79.90379524456141
2008-8,80.6863297670221
2008-9,78.12152592602942
2008-10,71.44904058246779
2008-11,66.69079646120636
2008-12,82.83383804318889
2009-1,70.35262429944798
2009-2,72.65924084450737
2009-3,70.49282478023179
2009-4,74.99948616910851
2009-5,78.47436620561396
2009-6,82.00020354355225
2009-7,83.89717382081145
2009-8,83.53860904718096
2009-9,85.8267559805204
2009-10,88.45364632928086
2009-11,87.71733547510348
2009-12,86.05615815597633
2010-1,90.34520077222831
2010-2,93.74738939080225
2010-3,105.3460722585519
2010-4,111.99399374162238
2010-5,95.43271203727203
2010-6,93.96929611653937
2010-7,96.12128668749439
2010-8,99.18570008146621
2010-9,99.74000625227787
2010-10,101.53596405224138
2010-11,105.75391640090473
2010-12,105.45544452358419
2011-1,109.11973755349602
2011-2,113.90339454478806
2011-3,128.02640808908717
2011-4,122.03049194523187
2011-5,120.25879635835838
2011-6,125.2058278231101
2011-7,121.03641524481787
2011-8,117.76286859525426
2011-9,116.48312614193999
2011-10,115.24951027238464
2011-11,116.39629138630625
2011-12,122.22768317959465
2012-1,117.78219450804468
2012-2,117.4509423177162
2012-3,124.59717551922083
2012-4,127.19784522851012
2012-5,126.29495352722762
2012-6,128.85408372249464
2012-7,130.26850200594458
2012-8,134.6612016537477
2012-9,140.18025658238983
2012-10,142.34155156992819
2012-11,144.2422736744175
2012-12,143.736172792072
2013-1,152.46196835683483
2013-2,154.4755488263704
2013-3,162.9587184062009
2013-4,155.54728849320912
2013-5,155.38907880478712
2013-6,156.47987549981465
2013-7,159.13307671676236
2013-8,159.13712625937694
2013-9,158.97765462362028
2013-10,156.44079476326084
2013-11,156.7139909348786
2013-12,150.57572840102796
2014-1,153.07648856687754
2014-2,157.80783749826804
2014-3,155.62177572510163
2014-4,159.66656288433526
2014-5,158.08264063787726
2014-6,159.29342861191645
2014-7,167.29264622142873
2014-8,170.05447765504314
2014-9,173.716284817638
2014-10,176.1328209696423
2014-11,184.81780683584185
2014-12,181.44974631371636
2015-1,179.97119056592763
2015-2,184.21668836676645
2015-3,181.0806770255668
2015-4,191.5243022117086
2015-5,186.94924196200176
2015-6,190.06143195534898
2015-7,194.20073125122943
2015-8,186.54904395885242
2015-9,198.6084634265098
2015-10,187.32253771140597
2015-11,182.10247120203672
2015-12,179.64677865226307
2016-1,178.9899758745445
2016-2,172.97683253325215
2016-3,168.27873863041341
2016-4,172.81304812790356
2016-5,175.04852967355458
2016-6,175.9507928058688
2016-7,173.65542776206456
2016-8,178.02149369303723
2016-9,191.4553893526889
2016-10,191.75299396363292
2016-11,194.30209266458698
2016-12,189.10089260030566
2017-1,200.37882590264795
2017-2,204.87611897761573
2017-3,210.44294163412772
2017-4,214.42895076564125
2017-5,216.8348007639822
2017-6,216.38789729257377
2017-7,207.24262752975537
2017-8,223.03569098022354
2017-9,222.352815338982
2017-10,221.9069549142402
2017-11,227.05659344438965
2017-12,234.876156554067
2018-1,237.88660069928693
2018-2,244.71816768575175
2018-3,248.94627044258903
2018-4,253.8552891076432
2018-5,259.80321382440155
2018-6,261.8993695040213
2018-7,275.10953392206017
2018-8,277.49557522743817
2018-9,269.18394759528314
2018-10,256.24738520371363
2018-11,242.20039560412658
